Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
108266953876581,SkyWay Capital - English,These ads ran without a disclaimer,≤100,59
201484033268913,wemakeit,These ads ran without a disclaimer,≤100,2
535664346504865,ideenservice.at,These ads ran without a disclaimer,≤100,2
88676876113,Die Grünen Wien,These ads ran without a disclaimer,≤100,3
98931402021,Steiermärkische Sparkasse,Steiermärkische Sparkasse,≤100,8
107052144319946,Besser Essen - Wie wir über unseren Teller die Welt gestalten,Tierschutzvolksbegehren,≤100,9
1896179463730113,Ban Ki-moon Centre for Global Citizens,Ban Ki-moon Centre for Global Citizens,≤100,8
378862102263329,SPÖ Hainfeld,Robert Steineck,≤100,4
208058069765591,Liste Fritz Innsbruck,Bürgerforum Tirol Liste Fritz Innsbruck,≤100,3
162282402150706,exxpress.at,These ads ran without a disclaimer,≤100,1
1924051317833355,SPÖ Bezirk Gmunden,Mario Haas,≤100,3
154514323481,STOP THE BOMB,These ads ran without a disclaimer,≤100,1
114141426894419,Barbara Novak,These ads ran without a disclaimer,≤100,2
678934068808045,Syntax Systems – Deutschland,These ads ran without a disclaimer,≤100,21
106957514362825,Österreich_ist_frei,These ads ran without a disclaimer,≤100,2
103345551174941,Die Grünen Mank,Timm Uthe,≤100,8
107178737526714,Natürlich "Wir" - Die neue Bürgerliste für Fernitz-Mellach,These ads ran without a disclaimer,≤100,5
147035082055335,24guteTaten e.V.,These ads ran without a disclaimer,≤100,1
115230448507362,ÖVP Stainz,ÖVP Stainz,≤100,3
1792526931006383,Jürgen E. Holzinger Akademie,Jürgen Ephraim Holzinger,≤100,8
7783116506,Animals Asia,These ads ran without a disclaimer,≤100,216
104234208077109,Seeigel.Ozean,These ads ran without a disclaimer,≤100,12
8002590959,Rainforest Action Network,These ads ran without a disclaimer,≤100,26
102440471371828,Grünes Margarethen,Die Grünen St. Margarethen,≤100,7
127656051119,Die GRÜNEN Salzburg,These ads ran without a disclaimer,≤100,1
104699927740443,Die neue Volkspartei Judenburg - ÖVP Judenburg,Steirische Volkspartei,≤100,5
331632570217876,VSStÖ Juridicum,Eva Sager,≤100,5
133660836674450,FPÖ Wien Donaustadt,FPÖ Wien,≤100,10
265493796821900,Zur Zeit,These ads ran without a disclaimer,≤100,3
503563536437309,SPÖ Fohnsdorf,SPÖ Steiermark,≤100,1
118132268241672,Corris Jobinfo TheJob.ch - Fundraising-News,These ads ran without a disclaimer,≤100,2
1446462038910951,pro:Holz,These ads ran without a disclaimer,≤100,7
132168303564016,Grüne MigrantInnen Wien,Grüne MigerantInnen Wien,≤100,1
811583129176833,wachsverpackt GmbH,These ads ran without a disclaimer,≤100,45
113633083724406,Georg Bürstmayr,Georg Bürstmayr,≤100,22
377985086037511,MASA Tacos,Donald Matthew Stevens,≤100,1
103635695028046,BGM - Bürgergemeinschaft,Walter Schmacher,≤100,24
50220001580,VSStÖ - Graz,VSStÖ Graz,≤100,3
140441793233304,Cooking Madness - A Chef's Game Community,These ads ran without a disclaimer,≤100,3
970551679819440,KPÖ Murtal,These ads ran without a disclaimer,≤100,10
244277545698757,Peak-Studios - Mixing and Mastering,These ads ran without a disclaimer,≤100,1
101238828240023,Weelectrify.Africa,These ads ran without a disclaimer,≤100,12
1894080023975917,E-Werk Gröbming,Tina Tritscher,≤100,3
603258936798317,Kora Mikino Menstruation-Panty,These ads ran without a disclaimer,≤100,1
111768790350241,Harald Witwer,Harald Witwer - Vorarlberger Volkspartei,≤100,6
105022484832337,Vizebürgermeisterin Jutta Polzer,Jutta Polzer,≤100,1
67575030406,90minuten,These ads ran without a disclaimer,≤100,2
146306426843,Austrotherm,These ads ran without a disclaimer,≤100,5
1025756670829069,Industriellenvereinigung OÖ,These ads ran without a disclaimer,≤100,8
109768680403135,Doris Berger-Grabner,These ads ran without a disclaimer,≤100,2
115479655613332,Bezirksvorstehung Leopoldstadt,Stadt Wien,≤100,2
101088535365670,Patrick Suklitsch,Patrick Suklitsch,≤100,2
1016608181686746,Das Team für Lochau - Volkspartei und Parteifreie,Lochauer Volkspartei | Vorarlberger Volkspartei,≤100,2
422601690429,"AUGE/UG - Alternative, Grüne und Unabhängige GewerkschafterInnen",AUGE/UG,≤100,5
173230379537412,Third Snow,These ads ran without a disclaimer,≤100,1
274538375981439,Volkspartei Baden,Volkspartei Baden,≤100,6
807378352701970,Die Grünen Neuhofen/Krems,These ads ran without a disclaimer,≤100,2
1404482859818398,BeautyLash,DIVISION 4,≤100,2
259939630910,proLAA,proLAA,≤100,8
332456440200538,SPÖ Feldkirchen in Kärnten,SPÖ Kärnten,≤100,2
676905242329481,Dogtraining.at - Mario Krainz und Alexandra Baldessarini,These ads ran without a disclaimer,≤100,1
39329963315,Österreichischer Gehörlosenbund/Austrian National Association of the Deaf,ÖGLB,≤100,1
1518745048392504,Unabhängige Liste Asperhofen,Michael Damisch,≤100,7
515358242217038,Tiroler Bäckerinnen,These ads ran without a disclaimer,≤100,1
283126944388,WIR BRUNN mit Dr. Andreas Linhart - SPÖ,These ads ran without a disclaimer,≤100,6
116962676355339,"Rechtsanwalt Miller, Wien",Philipp Miller,≤100,35
1446536545429987,Wir für Kurz,These ads ran without a disclaimer,≤100,2
149029624417,Die Grünen Neunkirchen,Johann Gansterer,≤100,8
128173273898036,JVP Wöllersdorf-Steinabrückl,These ads ran without a disclaimer,≤100,13
201381839917670,Andreas Moravec,These ads ran without a disclaimer,≤100,3
383244932545500,Wir können - KPÖ,Matthias Windischer,≤100,1
102083176510112,Alexander Spritzendorfer,Alexander Spritzendorfer,≤100,1
324176639036737,Keutschacher Liste - Lista za Hodiše,Gabriel Hribar,≤100,4
278348599465523,Josef Taucher,These ads ran without a disclaimer,≤100,5
514244418598604,Grüne Radrettung,Die Grünen Wien,≤100,5
355390924549870,Norbert Galor Hofer,These ads ran without a disclaimer,≤100,5
104202407664076,Kerstin Haas-Maierhofer,Kerstin Haas-Maierhofer,≤100,5
126040548105290,SPÖ & Unabhängige Pöggstall,Andreas Gruber,≤100,4
369741993122156,SPÖ Wels - Stadtpartei,These ads ran without a disclaimer,≤100,2
105421074665040,SPÖ Frauenstein,Patrick Nikolaus Krainer,≤100,6
324732774604700,Team Martina,These ads ran without a disclaimer,≤100,1
259673584528167,Energiebezirk Freistadt,Energiebezirk Freistadt,≤100,6
636310359845065,Kitzeck 2.0,Gernot Haidinger,≤100,7
171785602870082,Burg Forchtenstein,These ads ran without a disclaimer,≤100,2
1021021657945447,SPÖ Wiener Neudorf,These ads ran without a disclaimer,≤100,4
145233075538700,VSStÖ TU Wien,These ads ran without a disclaimer,≤100,3
111514264058091,Der Eckart,Österreichische Landsmannschaft,≤100,8
271410092946430,SPÖ Dietach,SPÖ Dietach,≤100,7
198561273591595,FPÖ Sieghartskirchen,These ads ran without a disclaimer,≤100,2
105436537660564,Baumeister Ing. Kal HANA,Kaldun  Hana,≤100,1
170084786358645,JVP Vorarlberg,Junge ÖVP Vorarlberg,≤100,4
102166991939350,DFÖ,Demokratische Familien Partei Österreich (DFÖ),≤100,2
2961660457208194,Timo Schmidt,These ads ran without a disclaimer,≤100,11
169979639875379,Die Grünen Linz-Land,These ads ran without a disclaimer,≤100,7
113127226707639,Rudi Plessl Politiker & Polizist,These ads ran without a disclaimer,≤100,4
1868354133388769,Gruppe42,These ads ran without a disclaimer,≤100,1
713670472082251,Weißensteiner Volkspartei und Parteifreie,Peter Kleewein,≤100,16
157252641338,OANDA,These ads ran without a disclaimer,≤100,22
189392521850383,Volkspartei Mattersburg-Walbersdorf,Andreas Michael Feiler,≤100,4
255493855312042,Restart Ro,These ads ran without a disclaimer,≤100,1
839568449720586,Hilfe für behinderte philippinische Kinder in Not,These ads ran without a disclaimer,≤100,1
213195999433733,Saya Ahmad,These ads ran without a disclaimer,≤100,4
119053391454715,Mehr Direkte Demokratie,These ads ran without a disclaimer,≤100,4
100709688390635,Folgewirkung,These ads ran without a disclaimer,≤100,12
160036246387,Impulse Theater Festival,These ads ran without a disclaimer,≤100,1
212664535589926,Jean&Len,These ads ran without a disclaimer,≤100,1
1387992128118269,nfb.at,NFB,≤100,7
105493374771407,LISTE BAUM neu - MIT LINKS,Dr. Dr. Josef Baum,≤100,2
561631860589944,Bundesheer,These ads ran without a disclaimer,≤100,2
636347286818264,Erfolgs Anleger,These ads ran without a disclaimer,≤100,10
1704691326466170,BTTR,These ads ran without a disclaimer,≤100,1
411886418862957,FPÖ Bezirk Weiz,These ads ran without a disclaimer,≤100,1
102104771131798,ÖVP Passail,Christoph Stanzer,≤100,4
960759147302023,Volkspartei Wiener Neustadt,These ads ran without a disclaimer,≤100,2
191486861637004,AUVA - Allgemeine Unfallversicherungsanstalt,These ads ran without a disclaimer,≤100,2
103640667782532,Joachim Weixlbaumer - FPÖ Bludenz,These ads ran without a disclaimer,≤100,2
156550161516740,CT Cartrade Handels GmbH,These ads ran without a disclaimer,≤100,1
1531874877121959,Astrid Eisenkopf,These ads ran without a disclaimer,≤100,1
251088328428517,Wiener akademische Burschenschaft Libertas,Rudi Christopher Golubich,≤100,6
1763537767213498,Michael Ehmann,These ads ran without a disclaimer,≤100,2
184073941650945,Thorsten Wittmann  Finanzielle Freiheit leben,These ads ran without a disclaimer,≤100,2
784163168420420,SPÖ Horn,Marco Stepan,≤100,3
248986568895243,Speechify,These ads ran without a disclaimer,≤100,26
111400243950306,Josef Temmel / Wien23,These ads ran without a disclaimer,≤100,3
186045728103832,Verein Flüchtlingsprojekt Ute Bock,Verein Flüchtlingsprojekt Ute Bock,≤100,3
296908950979465,Klaus Schöngruber,Klaus Schöngruber,≤100,4
112743275430520,International Campaign for Tibet Deutschland e.V.,These ads ran without a disclaimer,≤100,7
1549545021943267,Ennser Volkspartei,ÖVP Enns,≤100,2
973695249353899,"Johannes Bachleitner, Bezirksrat",These ads ran without a disclaimer,≤100,2
647252258986609,ÖVP Reisenberg,These ads ran without a disclaimer,≤100,15
544839015887197,OCHSNER Wärmepumpen GmbH,These ads ran without a disclaimer,≤100,8
129051913952835,SPÖ Klosterneuburg,These ads ran without a disclaimer,≤100,1
2383807611891393,Gerhard Riegler,These ads ran without a disclaimer,≤100,3
136726803133803,ÖVP Übelbach,Markus Windisch,≤100,3
1488249038127921,SPÖ Maria Lanzendorf,Thomas Cech,≤100,15
101543261397287,Grüne Hohenems,Patricia Hedwig Tschallener,≤100,5
104433868280300,Du hast die Wahl,These ads ran without a disclaimer,≤100,1
113234340447435,Westbahnpark,Westbahnpark,≤100,9
132168303564016,Grüne MigrantInnen Wien,Niloofar Soleimanian,≤100,1
779791185447028,BfB - Berger für Berg,Hans-Peter Kurz,≤100,3
141253455944936,Die Grünen Gleisdorf,Philipp Sonnleitner,≤100,3
1587919081478749,Michael Mutig,These ads ran without a disclaimer,≤100,10
142967692998707,SPÖ St. Margareten im Rosental,These ads ran without a disclaimer,≤100,1
109096022447667,Freiheitliche Jugend Bezirk Kirchdorf,These ads ran without a disclaimer,≤100,2
103807164348852,FPÖ Schladming,These ads ran without a disclaimer,≤100,1
107822608032144,Lovely Flowers,These ads ran without a disclaimer,≤100,2
1483448918401711,Erich Fenninger,Volkshilfe Österreich,≤100,4
110916767214618,Samariterbund Wien - Helfen wir gemeinsam.,These ads ran without a disclaimer,≤100,1
107198687301973,Home Body Massage Vienna,These ads ran without a disclaimer,≤100,7
599721343888331,DataSolid GmbH,These ads ran without a disclaimer,≤100,8
914747511996658,Jamal al-Khatib,These ads ran without a disclaimer,≤100,9
182638179207528,SPÖ Kottingbrunn,Andreas Kieslich,≤100,5
276437722378684,JVP Bezirk Scheibbs,JVP Bezirk Scheibbs,≤100,3
114027693484579,WIR für Weiler - Liste Bürgerbeteiligung,Mechtild Margot Bawart,≤100,3
1771506393128422,Freie Liste Forchtenstein - FLF,These ads ran without a disclaimer,≤100,2
192489977495364,FPÖ Gratwein-Straßengel,FPÖ,≤100,9
130642156953838,BH Alles Büro KG,These ads ran without a disclaimer,≤100,3
105005127575470,Bürgermeister Stefan Szirucsek,VPNOE,≤100,2
101048411613854,Die neue Volkspartei Fohnsdorf - ÖVP Fohnsdorf,These ads ran without a disclaimer,≤100,1
687147735055203,Wolfgang Binder,Wolfgang Binder,≤100,2
504849062993518,SPÖ Pyhra,These ads ran without a disclaimer,≤100,7
299867623856174,Katja Schuh,These ads ran without a disclaimer,≤100,1
1475346359440399,Folierung4auto,These ads ran without a disclaimer,≤100,1
1556313934603787,SPÖ Wernberg,SPÖ Ortsorganisation Wernberg,≤100,6
665884666942503,Johannes Wagner - Frohnleiten,These ads ran without a disclaimer,≤100,1
364778803604807,Freiheitliche & Unabhängige Guntramsdorf,Michael Traeger,≤100,3
101280624694383,Passion Sea in Austria,Barbara Patek,≤100,6
101347291467250,Plastikvermeiden.at,Siegfried Waldboth,≤100,2
946400905411471,SPÖ SÜD-WEST-Steiermark,These ads ran without a disclaimer,≤100,3
640073959494154,ZVPÖ - Zentralverband der Pensionistinnen und Pensionisten Österreichs,Herbert Fuxbauer,≤100,4
207238726293253,Sabine Schwarz,Neue Volkspartei Leopoldstadt,≤100,22
425028490981487,GRÜNE Kaltenleutgeben,Die Grünen Kaltenleutgeben,≤100,6
104542137652790,Franz & Hanka Pollak,Franz Pollak,≤100,2
476608935682909,VSStÖ Salzburg,VSStÖ Salzburg,≤100,3
194088077763037,Echt Rot,Gerhard Hager,≤100,10
1261801510582349,I Heart My Baby Kids,These ads ran without a disclaimer,≤100,180
143456819025728,SPÖ Steiermark,SPÖ Stmk.,≤100,2
1719332991618950,Motorprofis,Fabian Steiner,≤100,2
106653924258368,Vision Sea Life,These ads ran without a disclaimer,≤100,1
317935895015846,Manuela Auer,Manuela Auer,≤100,2
43804256577,Amazon Prime Video,These ads ran without a disclaimer,≤100,1
201122103287908,Junge ÖVP Hietzing,Junge ÖVP Wien,≤100,4
109467157085149,Bürgerinitiative gegen die Verbauung Tiroler Straße/Villacher Straße - B86,Gerald Dobernig,≤100,1
108857644003108,NEOS für Bruck an der Mur,Sebastian Wintschnig,≤100,5
109562680973617,Gerhard Pirih,SPÖ Stadtpartei Spittal/Drau,≤100,2
45771186247,voestalpine,These ads ran without a disclaimer,≤100,2
158827740980489,ÖVP Gießhübl,Helmut Kargl,≤100,3
292908830793,VFMK Books,These ads ran without a disclaimer,≤100,4
261850724850,Freiheitliche Jugend,These ads ran without a disclaimer,≤100,3
181812101834074,Solidar-Werkstatt Österreich,These ads ran without a disclaimer,≤100,1
866816916747159,Bürgermeister Rudolf Scharinger für Traun,These ads ran without a disclaimer,≤100,2
772254252882730,SPÖ Mattersburg Walbersdorf,SPÖ Burgenland,≤100,1
324670471295426,Bürgermeister Hannes Koza,Hannes Koza,≤100,2
103738180984944,Say no to domestic violence,These ads ran without a disclaimer,≤100,4
851321124952611,ÖVP Engerwitzdorf,These ads ran without a disclaimer,≤100,1
64883330111,Stadt Linz,Linz verändert,≤100,2
2642709442424582,Glasbringts,Glas bringts,≤100,3
289429381073228,FPÖ Kapfenberg,Herbert Suschnig,≤100,4
390867434602708,NEOS Perchtoldsdorf,Christoph Müller,≤100,4
113766860345079,Die Grünen Bezirk Voitsberg,Die Grünen Bezirk Voitsberg,≤100,2
587019874708444,FPÖ Oberwaltersdorf,Florian Schartner,≤100,2
299878423851874,Selma Yildirim,These ads ran without a disclaimer,≤100,1
402238017170649,Andreas Dörfler,These ads ran without a disclaimer,≤100,3
390161521018100,Europazentrum Europahaus Graz,Europahaus Graz,≤100,4
603301673522607,BlahasBlog,These ads ran without a disclaimer,≤100,1
334352386653462,JVP Klosterneuburg,These ads ran without a disclaimer,≤100,3
469224340477013,Barbara Neßler,These ads ran without a disclaimer,≤100,1
1391516864264747,Bäckerei & Konditorei Unterberger,These ads ran without a disclaimer,≤100,2
1615311422132275,TU Wien - Continuing Education Center,These ads ran without a disclaimer,≤100,3
442140359874049,Die Kematner Freiheitlichen - Damit Heimat Zukunft hat,These ads ran without a disclaimer,≤100,2
127635968072685,SPÖ Krieglach,SPÖ Steiermark,≤100,1
882215975453254,Pranamat ECO Deutschland,These ads ran without a disclaimer,≤100,8
149696638397019,Rechtsanwaltskammer Wien,Rechtsanwaltskammer Wien,≤100,2
1529846017308575,Arte,These ads ran without a disclaimer,≤100,1
130670804143105,Newsadoo,Newsadoo,≤100,12
547534619106107,Finanz.at,These ads ran without a disclaimer,≤100,5
354048252157572,SPÖ Sektion Freihausviertel,Markus Pindeus,≤100,7
954792964642042,Es geht ums Geld,These ads ran without a disclaimer,≤100,4
151750871534056,Eurasya,These ads ran without a disclaimer,≤100,2
100417967972857,Jürgen Handler,These ads ran without a disclaimer,≤100,3
365568483560440,FPÖ Stadtpartei Leoben,FPÖ Stadtpartei Leoben,≤100,3
2028888604030700,Indra Collini,Indra Collini/Neos Niederösterreich,≤100,2
192218817468378,LEMKEN,These ads ran without a disclaimer,≤100,3
765377286881508,ÖVP Völkermarkt,These ads ran without a disclaimer,≤100,6
107329334103081,ProMugl - die Demokraten,proMugl - die Demokraten,≤100,6
564898497026879,Christine Göttfried,These ads ran without a disclaimer,≤100,14
129826430363114,Emmi CAFFÈ LATTE,These ads ran without a disclaimer,≤100,1
844536542333952,Thomas Klußmann,These ads ran without a disclaimer,≤100,6
290425104305881,ÖVP Kaltenleutgeben,These ads ran without a disclaimer,≤100,3
1231061573716957,Gerald Spiess,These ads ran without a disclaimer,≤100,3
338963317023769,McFamily,These ads ran without a disclaimer,≤100,1
158796100913466,OÖ Jungbauernschaft,These ads ran without a disclaimer,≤100,1
527776057300198,Wohnen & Schenken Kittinger,These ads ran without a disclaimer,≤100,2
1674114799277471,Florian Riedl,Florian Riedl,≤100,4
1075275322674315,Matthias Krenn,These ads ran without a disclaimer,≤100,1
892889967390613,EL-Bilčovs/Ludmannsdorf,Gabriel Hribar,≤100,6
1434510703458750,Team Erwin Eggenreich - SPÖ Weiz,These ads ran without a disclaimer,≤100,2
319953855387750,A1now.tv,These ads ran without a disclaimer,≤100,3
668443290013557,The Mobility Quotient,These ads ran without a disclaimer,≤100,8
807040949331734,Villach - Manhattan,Christopher Slug,≤100,9
468195020117,Mein Bad Fischau-Brunn,Joachim Zierhofer,≤100,6
586728254699213,Grüne & Alternative Jugend Wienerwald,Grüne Jugend Niederösterreich,≤100,1
1557956091147559,MEP Bettina Vollath,These ads ran without a disclaimer,≤100,4
1397243117194859,SPÖ Leopoldstadt,Alexander Nikolai,≤100,3
107864624030468,Vision Leonhard,These ads ran without a disclaimer,≤100,3
106628044150634,Volkspartei Sitzendorf an der Schmida,Rene Wedorn,≤100,2
274227073497806,Pologize Fashion,These ads ran without a disclaimer,≤100,1
106444791779,Respekt.net,Respekt.net,≤100,2
289110364866842,Corplife,These ads ran without a disclaimer,≤100,3
163510204203800,Reinhard Lerchbammer,These ads ran without a disclaimer,≤100,1
1401018843451984,Grimfrost,These ads ran without a disclaimer,≤100,3
337372246351496,SPÖ Vorarlberg,SPÖ Vorarlberg,≤100,5
732403850113976,Suntherm Infrarotheizungen - Wärme die Energie spart,These ads ran without a disclaimer,≤100,2
308601659170190,Volkspartei Langenlois,Thomas Redl,≤100,2
105591251521001,Magic Cosmetic Bag,These ads ran without a disclaimer,≤100,3
106492238164568,Gold Of The Capital,These ads ran without a disclaimer,≤100,3
189418007757567,Institute of the Regions of Europe (IRE),These ads ran without a disclaimer,≤100,9
150640301694897,WARDA,These ads ran without a disclaimer,≤100,5
126717467372504,Dr. Stefan Frädrich,These ads ran without a disclaimer,≤100,17
157193984308237,Bund sozialdemokratischer Freiheitskämpfer/innen OÖ,Samuel Puttinger,≤100,5
539759196154935,SPÖ Wiener Neustadt,These ads ran without a disclaimer,≤100,2
0,Instagram User 9924176476,These ads ran without a disclaimer,≤100,4
595501407269974,FPÖ - Für Kramsach,Andreas Gang,≤100,26
485596344799781,Raiffeisenbank Ybbstal,These ads ran without a disclaimer,≤100,3
675921625803369,Hans-Jörg Jenewein,These ads ran without a disclaimer,≤100,1
113761787073431,Markus Hufnagl,Markus Hufnagl,≤100,6
106120147574417,SPÖ Walpersbach,Reinhard Hundsmüller,≤100,2
982420645171942,2glory.de,These ads ran without a disclaimer,≤100,8
110241117004466,The Vienna Symposium,Scott Byron Nelson,≤100,2
344724945870398,Praevenire Gesundheitsforum,These ads ran without a disclaimer,≤100,2
1975488046041618,Christian Kovacevic,Christian Kovacevic,≤100,4
710329532393946,NEOS Pyhra,Christian Watzl,≤100,9
317160435809415,Rose tshirt,These ads ran without a disclaimer,≤100,1
101902201859167,Michael Lindner,Michael Lindner,≤100,2
256365644434748,NEOPresse - Unabhängige Nachrichten,These ads ran without a disclaimer,≤100,39
133208888139902,"Europäer, helfen Sie dem Weißrussland",These ads ran without a disclaimer,≤100,21
123286481185622,Steirische Volkspartei Murau,These ads ran without a disclaimer,≤100,4
109116117335496,Leonore Gewessler,These ads ran without a disclaimer,≤100,1
1414460975363339,Paul Pasquali,These ads ran without a disclaimer,≤100,2
568095896664253,SPÖ Stadt Feldbach,These ads ran without a disclaimer,≤100,6
268943164983,Junge Römer,These ads ran without a disclaimer,≤100,1
483147495085261,TeamAlive.Family,These ads ran without a disclaimer,≤100,1
350725992454571,CLEANVEST,ESG Plus GmbH,≤100,4
117146248313885,Dieter Egger,These ads ran without a disclaimer,≤100,4
180241258767658,Generation Euro Students' Award Österreich,These ads ran without a disclaimer,≤100,1
1823664304518774,KPÖ Wien,These ads ran without a disclaimer,≤100,5
271006334170,SPÖ-Pichling/SolarCity,These ads ran without a disclaimer,≤100,3
506653022698053,uvab.ug,UVAB-UG,≤100,5
203491193095665,Silke Kobald,Silke Kobald,≤100,6
631330526898793,D.Franklin,These ads ran without a disclaimer,≤100,10
117090223372809,Zivildienst - Volksbegehren,Zivildienst-Volksbegehren,≤100,1
1573441899601646,Hismile,These ads ran without a disclaimer,≤100,51
330610407525599,samebutgreen,These ads ran without a disclaimer,≤100,5
104061641090307,Demokratie lernen - Tirol,Olga Frühwirth,≤100,5
1984383108452188,FPÖ-Stadtpartei Mistelbach,Elke Liebminger,≤100,6
113553767115219,Benjamin Kranzl,These ads ran without a disclaimer,≤100,3
180625278625921,Nordkette. Jewel of the Alps,These ads ran without a disclaimer,≤100,3
323025171679667,NEOS Brunn am Gebirge,NEOS Brunn am Gebirge,≤100,4
112720420594616,NEOS Völkermarkt,These ads ran without a disclaimer,≤100,1
584109055597062,Blattwende,Selina Kurzmayr,≤100,1
2169046103385156,Nomad Publishing,These ads ran without a disclaimer,≤100,13
2076636719240641,Salzburger Volkspartei - Salzburg Stadt,These ads ran without a disclaimer,≤100,2
108076887415383,Arbeitsinspektion,These ads ran without a disclaimer,≤100,3
126151570534,Sozialistische Jugend Burgenland,These ads ran without a disclaimer,≤100,2
278628109523836,Grüne Jugend Steiermark,These ads ran without a disclaimer,≤100,3
102330457800462,Poop Dog,These ads ran without a disclaimer,≤100,19
278089089031668,The Webherald,Ing. Mag. Ludwig Harald Hofmann,≤100,13
696040640423823,FPÖ Wien Landstraße,FPÖ-Landstraße,≤100,3
101422861394250,edmund_aut,These ads ran without a disclaimer,≤100,6
116593946390133,The Parents Next Door Blogazine,These ads ran without a disclaimer,≤100,3
368448716589872,BMK Infothek,These ads ran without a disclaimer,≤100,8
117732630796,FILMLADEN,These ads ran without a disclaimer,≤100,2
1456280871255387,ERROR,These ads ran without a disclaimer,≤100,1
118011706253363,Generali Florian Janda Berndorf Ortsvertretung,These ads ran without a disclaimer,≤100,7
126112564235837,Der Funke Oberösterreich,Verein Gesellschaft und Politik - für den Diskurs über den Menschen,≤100,6
925576240799759,Die Freiheitlichen in der Marktgemeinde Paternion,These ads ran without a disclaimer,≤100,6
101715411849759,Coffee Shop Bdr,These ads ran without a disclaimer,≤100,3
105726457624315,Isabella Gruber Jugendgemeinderätin,Isabella Gruber,≤100,4
761954743900673,FPÖ Eisenerz,FPÖ Leoben,≤100,1
100246468221960,Benedikt Lentsch,These ads ran without a disclaimer,≤100,1
105734588018134,Neue Volkspartei Spittal,ÖVP Spittal,≤100,2
203022329722522,FPÖ Graz,These ads ran without a disclaimer,≤100,1
52453892958,Volkspartei Kärnten,These ads ran without a disclaimer,≤100,1
389368215044865,Gerhard Lueger,Volkspartei Ybbsitz,≤100,3
217629648375771,HT1.at,HT1.at,≤100,2
263807623954111,Junge ÖVP Floridsdorf,These ads ran without a disclaimer,≤100,1
862989293842567,Villach in English,digitallotsen,≤100,1
101152011447444,Jilly‘s Grünerei,These ads ran without a disclaimer,≤100,1
165990656768999,Steirischer Bauernbundball,Alexander Macek,≤100,1
106459727571800,Harder Volkspartei und Parteifreie,Team Evi Mair | Harder Volkspartei und Parteifreie,≤100,5
587995127878028,Brigitta Pallauf,Salzburger Volkspartei,≤100,1
212877435485697,JVP Baden,These ads ran without a disclaimer,≤100,2
298097044367316,FPÖ Langenlois,Andreas Schäfer,≤100,8
320218758040,Bürgerinitiative Grossgemeinde Leitzersdorf,Robert Grund,≤100,5
113569240436423,JUNOS Schüler_innen,JUNOS - Junge Liberale Schüler_innen,≤100,4
309992196792,Metnand för Schru,Günter Ratt,≤100,1
1159364210747948,Volkspartei Zwölfaxing,These ads ran without a disclaimer,≤100,3
1503698873256424,Verkehrswende jetzt,Eveline Steinbacher,≤100,2
188715161204677,Theatro Piccolo,These ads ran without a disclaimer,≤100,1
136726803133803,ÖVP Übelbach,These ads ran without a disclaimer,≤100,1
2230665373618356,SPÖ Reinsberg & Team,Rudolf Winter,≤100,6
148243776026237,SPÖ Felixdorf,These ads ran without a disclaimer,≤100,1
341789049252763,SPÖ Franckviertel,Florian Koppler,≤100,5
918058468212414,Frantschach-St. Gertraud AKTIV - Team Ernst Vallant,Ernst Vallant,≤100,1
1797199423925858,PatriotPetition,These ads ran without a disclaimer,≤100,6
191194054386773,FPÖ Bezirk Kitzbühel,FPÖ Bezirk Kitzbühel,≤100,1
279591809595,Wortwiege,"Wortwiege, Theater- und Filmverein",≤100,2
737499689680479,Grünes Hard,These ads ran without a disclaimer,≤100,1
187449428281036,Christofer Ranzmaier,These ads ran without a disclaimer,≤100,2
402903320092664,5 Sterne fuer Oesterreich Partei,These ads ran without a disclaimer,≤100,1
369741993122156,SPÖ Wels - Stadtpartei,Malina Kaplan,≤100,1
224360041452553,Daniel Fellner,LR Daniel Fellner,≤100,1
125917331475716,Johannes Margreiter,These ads ran without a disclaimer,≤100,1
396597551187061,Österreich&Europa,Johann Eichhorn,≤100,10
459133680794363,NEOS Tirol,These ads ran without a disclaimer,≤100,1
123447187812835,WERKIMPULS,These ads ran without a disclaimer,≤100,2
358695914297812,Die Grünen Biedermannsdorf,These ads ran without a disclaimer,≤100,3
442336243214680,Journey Stories,These ads ran without a disclaimer,≤100,6
2284602751813173,Project51,GreenGood Productions,≤100,3
114619305233979,Seiersberg-Pirka,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,21
170335519841639,SPÖ Trofaiach,These ads ran without a disclaimer,≤100,1
488331028025248,Kraftwerk Kronawettwehr,Kronawettkraftwerks GmbH,≤100,1
577224559011227,Neue Volkspartei Hietzing,Neue Volkspartei Hietzing,≤100,1
1004413223281635,Grüne Jugend Burgenland,These ads ran without a disclaimer,≤100,2
637325966386437,FPÖ Hitzendorf / Ortsgruppe Liebochtal,These ads ran without a disclaimer,≤100,3
353927555088618,Rudolf Taschner,These ads ran without a disclaimer,≤100,3
900596530024113,Plan G Gleisdorf,These ads ran without a disclaimer,≤100,1
274601455982708,Wolfgang Gerstl,Wolfgang Gerstl,≤100,5
341277720373,myclimate,These ads ran without a disclaimer,≤100,1
109662027060842,VOT 2020 Românii din Austria,Catalin-Ioan Istovan,≤100,6
1597155440512301,ÖVP Irschen,Peter Sommer,≤100,5
