Page ID,Page Name,Disclaimer,Amount Spent (PLN)
457368140967518,vivus.pl,These ads ran without a disclaimer,≤100
900464000133927,مش عارف,These ads ran without a disclaimer,≤100
247256162635527,Kacper Moroz,These ads ran without a disclaimer,≤100
1967695263556184,Sylwia Spurek,Sylwia Spurek MEP,≤100
886605998018336,Arkadiusz Dzierżyński,KKW Koalicja Obywatelska PO .N iPL Zieloni,≤100
104927096209232,Wyższa Szkoła Bankowa we Wrocławiu,Wyższa Szkoła Bankowa we Wrocławiu,≤100
102158747988957,Markawnecie.pl - Marcin Wacławik,Marcin Grzegorz Wacławik,≤100
181020632309,Wydawnictwo Znak,These ads ran without a disclaimer,≤100
466186134168406,Konfederacja Korony Polskiej,KW Konfederacja Wolność i Niepodległość,≤100
339380086113346,B2-Biznes - Centrum Transferu Technologii Centrum B+R,These ads ran without a disclaimer,≤100
415023695371209,NOIZZ.pl,These ads ran without a disclaimer,≤100
470518276482949,Obywatele RP,Obywatele RP,≤100
1921996241178775,Props,These ads ran without a disclaimer,≤100
361698913192,Millennium Docs Against Gravity,Millennium Docs Against Gravity,≤100
1402012100098838,Twój Kurier Olsztyński - TKO.pl,Twój Kurier Olsztyński - TKO.pl,≤100
128937603846987,Laboratorium EE,Laboratorium EE,≤100
168632469848731,Wydawnictwo Dolnośląskie,These ads ran without a disclaimer,≤100
1495088660777971,Legal Geek,Legal Geek sp. z o.o.,≤100
154176755230142,Społeczny.pl,Jan Puchalski,≤100
254648688697651,Eko. Paulina Górska,Eko. Paulina Górska,≤100
105636040979969,Polska 2050,KW Kandydata na Prezydenta RP Szymona Hołowni,≤100
1724955131120888,MY GURU,MY GURU,≤100
103118144427643,Big Rig Racing Game,These ads ran without a disclaimer,≤100
172298576634819,Sebastian Luty - Avalon Extreme,Avalon Extreme,≤100
104262621429411,Świadczeniepielęgnacyjne.pl,Vestra,≤100
2652652818292489,DAGMA bezpieczeństwo it,These ads ran without a disclaimer,≤100
2030583447010604,Sofix,These ads ran without a disclaimer,≤100
814991668621838,Norbert Kaczmarczyk Poseł na Sejm RP,Kukiz'15 • Posłowie,≤100
109649700417909,Piotr Sak,Poseł na Sejm RP Piotr Sak,≤100
1149313711799815,Fundacja Frank Bold,Fundacja Frank Bold,≤100
103544111049799,Wyjdziesz Na Czysto,Paweł Piotr Wic,≤100
266358044374,FAKT24.pl,FAKT24.pl,≤100
341803579195956,Dom Współpracy Polsko-Niemieckiej,Dom Współpracy Polsko-Niemieckiej,≤100
521515461215936,Punkt Informacji Europejskiej Europe Direct - Słupsk,Komisja Europejska Przedstawicielstwo w Polsce,≤100
1993906840636146,Corteva Agriscience,These ads ran without a disclaimer,≤100
822019814519049,Podhalańska Państwowa Uczelnia Zawodowa w Nowym Targu,Martyna Irena Baczyńska,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,These ads ran without a disclaimer,≤100
1765189203536870,Parosystem,These ads ran without a disclaimer,≤100
309781953220089,VAG Team - Niezależny serwis VW i Audi,These ads ran without a disclaimer,≤100
100495134882589,Sylwia Leyk - Radna Województwa Pomorskiego,Mateusz Konrad Leyk,≤100
754097951328336,Karol Kardasiński - Radny Gminy Pruszcz Gdański,Karol Dominik Kardasiński,≤100
711290402253920,Marika Domozych,Marika Domozych,≤100
110849310557808,Równie Ważne,Agata Anna Strzelichowska,≤100
524068614437239,Klub Jagielloński - Gdańsk,These ads ran without a disclaimer,≤100
527706661037471,Warsaw Humanitarian Expo,These ads ran without a disclaimer,≤100
105884984659813,Miło już było,These ads ran without a disclaimer,≤100
188351153004,Play,These ads ran without a disclaimer,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
1484421018522893,Stanisław Gawłowski,KWW DEMOKRACJA OBYWATELSKA,≤100
192608494083516,Queerowy Maj,Queerowy Maj,≤100
421209941279740,IndependentTrader.pl,Tomasz Marecki,≤100
2227738143966427,EcoGift.pl,EkoPrezent,≤100
108741044259910,Pomagamy Opiekunom,Adam Stachowiak,≤100
301248563293431,EFL - Wiedza i Biznes,EFL - Wiedza i Biznes,≤100
1389403614657474,Wizjoner- Jarosław Krężel,Jarosław Kazimierz Krężel,≤100
180134978723172,Centrum Praw Kobiet,These ads ran without a disclaimer,≤100
959387840744974,Bezpartyjni Samorządowcy,Fundacja Bezpartyjni i Samorządowcy,≤100
104069458049449,Profit News,These ads ran without a disclaimer,≤100
2399205093469033,Irish Tax Agency,These ads ran without a disclaimer,≤100
181330585392156,Skattestyrelsen,These ads ran without a disclaimer,≤100
585233954832094,Miasto i Gmina Sztum,These ads ran without a disclaimer,≤100
115954991750634,Accent School of Polish,Katarzyna Teresa Roś,≤100
157252641338,OANDA,These ads ran without a disclaimer,≤100
230754547069436,Michał Woś,Michał Woś Poseł na Sejm RP,≤100
153098244704447,Jan Olbrycht,Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni,≤100
113424166959873,Biznes w czasach koronawirusa,These ads ran without a disclaimer,≤100
122074554119,EU Social,These ads ran without a disclaimer,≤100
426398394492018,Lokalna Polityka,Ogólnopolska Grupa Badawcza,≤100
112585423758219,Ryszard Naskręcki,Ryszard Naskręcki,≤100
561109754080680,Związek Miast Polskich,These ads ran without a disclaimer,≤100
208322693287723,ChronPesel.pl,Krajowy Rejestr Długów Biuro Informacji Gospodarczej SA,≤100
1599655186922126,Włącz oszczędzanie,Łukasz Tadeusz Pająk,≤100
1590841411198586,Iwona Michałek Poseł na Sejm RP,Iwona Michałek,≤100
1164052730286958,Bożena Lisowska,Paweł Galewski,≤100
232955143495431,Poeta Codzienny,These ads ran without a disclaimer,≤100
119570464914832,Inmont Sp z o.o.,Pollyart,≤100
224046595063252,Waldemar Sługocki - Poseł RP,Waldemar Sługocki,≤100
348228659139967,Music & More,Music & More,≤100
328190797653238,Fundacja Alberta Schweitzera,Fundacja Alberta Schweitzera,≤100
115898521829547,"Wydział Energetyki i Paliw, AGH",Akademia Górniczo-Hutnicza im. Stanisława Staszica w Krakowie,≤100
358733307479097,Mateusz Skarbek - Wiceprzewodniczący Rady Miasta Gdańska,These ads ran without a disclaimer,≤100
674923239273817,Adam Kuncicki,These ads ran without a disclaimer,≤100
317885101654037,Boho Beauty Gdynia,These ads ran without a disclaimer,≤100
335107452998,"InPost - Paczkomaty, Kurier",These ads ran without a disclaimer,≤100
347597918657025,Carex Polska,These ads ran without a disclaimer,≤100
2138224343085552,Organizacje społeczne. To działa,Stowarzyszenie Klon/Jawor,≤100
38983213786,Res Publica Nowa,Res Publica Nowa,≤100
1523227867913352,Zespół Szkół im. Cypriana Kamila Norwida w Dzierzgoniu,Adam Leoniak,≤100
138355953035836,EHealth Solutions,Tomasz Kobus,≤100
245790043485,LNE,LNE,≤100
112592493656550,Razem dla Pępowa,Karolina Redzimska,≤100
276403939489334,Cottonganic,Beata Anna Kazimieruk-Szozda,≤100
1120686571468330,Pacjenci dla zdrowia,Bartosz Wilim,≤100
110174817178153,Świadczenie Pielęgnacyjne dla Opiekuna,Vestra,≤100
416815168448224,Biuro Turystyczne Horyzont,These ads ran without a disclaimer,≤100
479731478843752,Kotły Rakoczy - ogrzej swój dom czysto i oszczędnie,Rakoczy Stal Sp. z o.o.,≤100
180420512159755,stop-seksualizacji.pl,These ads ran without a disclaimer,≤100
113243943920560,WOLNA NAUKA,Piotr Tomasz Kołodziejczyk,≤100
499646073441042,Jacek Wilk,KWW Konfederacja Korwin Braun Liroy Narodowcy,≤100
188826371147494,Droga Odważnych,Droga Odważnych,≤100
113717863407310,Top PB PL,These ads ran without a disclaimer,≤100
294676812478,IKEA,These ads ran without a disclaimer,≤100
101294811221398,Gedeon Richter Polska,Anita Stani,≤100
517037508369297,zrzutka.pl,These ads ran without a disclaimer,≤100
268158657204731,Jędrzej Pasierski - autor,These ads ran without a disclaimer,≤100
603554766349702,Creative Europe,These ads ran without a disclaimer,≤100
253050265340302,Fotografia - Jacek Klejment,These ads ran without a disclaimer,≤100
392440821161422,Andrzej Chmielewski - Radny Gminy Pruszcz Gdański,These ads ran without a disclaimer,≤100
679816888755706,Centrum Rozwoju Lokalnego,Ewerro Sp. z o.o.,≤100
1449893835254108,Paweł Szakiewicz -  Rolnik,Komitet Wyborczy PSL,≤100
391720894270085,Chcemy Być Rodzicami,These ads ran without a disclaimer,≤100
569045969961341,Polski Fundusz Rozwoju,Polski Fundusz Rozwoju,≤100
1027569510602248,Trójmiejska Kancelaria Finansowa,These ads ran without a disclaimer,≤100
678203295891902,Robert Bąkiewicz,Roty Marszu Niepodległości,≤100
136932946358747,Michał Dworczyk,Prawo i Sprawiedliwość,≤100
118512954914759,Wydawnictwo SQN,These ads ran without a disclaimer,≤100
257593184447834,Władysław Kosiniak-Kamysz,Władysław Kosiniak-Kamysz,≤100
1532161687102689,Podatki dla marynarza,Grzegorz Ryszard Gębka,≤100
155015634424,Miesięcznik ZNAK,These ads ran without a disclaimer,≤100
101854721421733,Świadczenie dla Opiekuna,Vestra,≤100
1055654231268815,Legalis C.H.Beck,These ads ran without a disclaimer,≤100
110425867335100,Ratujmy dzieci z Morii,Sylwia Kuźniar,≤100
104356444773259,Dbaj o buty z KIWI,We Try Harder,≤100
678203295891902,Robert Bąkiewicz,These ads ran without a disclaimer,≤100
392063558062501,Szerszeniewicz Agata,Agata Szerszeniewicz,≤100
20194572209,Liberté!,Liberté!,≤100
2052711221687324,Jarosław Litwin - Radny Miasta Lębork,These ads ran without a disclaimer,≤100
333409683428621,Nowa Konfederacja,Natalia Paula Kołodyńska-Magdziarz,≤100
692346057849334,Voigt Klinika Oka - laserowa korekcja wzroku,Magdalena Monika Lelicka,≤100
288490638400376,Cheeky Panda,These ads ran without a disclaimer,≤100
114212235598090,Witold Zembaczyński,KWW Koalicja Obywatelska PO N. iPL Zieloni,≤100
113744416648440,Extinction Rebellion Słupsk,Marianna Patrycja Hoszowska,≤100
480305829018059,Badland Brawl,These ads ran without a disclaimer,≤100
405558362974822,"Beata Dunajewska, Rada Miasta Gdańska",These ads ran without a disclaimer,≤100
101062373281441,Altkom Akademia,These ads ran without a disclaimer,≤100
102514404581888,Myśl jak naukowiec,Program Ministra Nauki i Szkolnictwa Wyższego "Społeczna odpowiedzialność nauki",≤100
140695686000218,Piotr Zientarski - Poseł na Sejm RP,KKW Koalicja Obywatelska PO .N IPL Zieloni,≤100
617896505509570,Bat Fotowoltaika,These ads ran without a disclaimer,≤100
367127193959208,Rafał Bochenek,Rafał Bochenek,≤100
106786060992272,Earth Speakr,These ads ran without a disclaimer,≤100
729128910488468,Muzeum Marii Skłodowskiej-Curie w Warszawie,Muzeum Marii Skłodwskiej-Curie,≤100
160739798806,OCHNIK,These ads ran without a disclaimer,≤100
176449902493387,Clarins,These ads ran without a disclaimer,≤100
102718818000635,HSG Sun,These ads ran without a disclaimer,≤100
101021118175603,Stefczyk Finanse,These ads ran without a disclaimer,≤100
757291304352700,Ptak Warsaw Expo,These ads ran without a disclaimer,≤100
170090736374301,Tomasz Głogowski Poseł na Sejm RP,KKW Koalicja Obywatelska PO .N i PL Zieloni,≤100
109549034124187,Dostępne Mieszkanie,These ads ran without a disclaimer,≤100
101025471322772,Bartosz Bocheńczak,These ads ran without a disclaimer,≤100
190536713845,Fundacja JiM,Fundacja JiM,≤100
1539542349398872,Życie bez kredytu,These ads ran without a disclaimer,≤100
100415571507943,Slimetrol Plus,These ads ran without a disclaimer,≤100
266358044374,FAKT24.pl,These ads ran without a disclaimer,≤100
1094710717362508,Hyundai.Lifestyle,These ads ran without a disclaimer,≤100
1680459488844849,HR LEX - dr Kalata,HRLex.pl,≤100
135490949986411,Pomorze Zachodnie,Pomorze Zachodnie,≤100
102346118403253,Amperio - porównywarka ofert fotowoltaicznych,Amperio Sp. z o.o.,≤100
481798668902322,Fundacja Dobroczynna Serce Anioła,These ads ran without a disclaimer,≤100
101025471322772,Bartosz Bocheńczak,Bartosz Sebastian Bocheńczak,≤100
916418865411621,Trans Och,KONTO CS,≤100
437162463289682,Prawo i Sprawiedliwość Powiatu Puckiego,These ads ran without a disclaimer,≤100
1143722699113969,Axence,These ads ran without a disclaimer,≤100
110597960680307,Skądinąd. Podcast Tomasza Stawiszyńskiego,Tomasz Franciszek Stawiszyński,≤100
806692002716904,Tavex,Tavex Sp. z o.o.,≤100
152222838226977,TopKoszulki.pl,These ads ran without a disclaimer,≤100
932809856820590,Max Burgers,These ads ran without a disclaimer,≤100
108125944163683,Finansjera,These ads ran without a disclaimer,≤100
218366368217665,Monika Jaruzelska,Monika Jaruzelska,≤100
572441002909311,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Toruniu,Wojewódzki Fundusz Ochrony Środowiska i Gospodarki Wodnej w Toruniu,≤100
465729510910826,Czepczyński Family Foundation,These ads ran without a disclaimer,≤100
583823491630995,Piotr Cieplucha,Piotr Paweł Cieplucha,≤100
108967250776404,Brooklynbutik.pl,These ads ran without a disclaimer,≤100
387784604954507,Norbert Zielinski,Norbert Zielinski,≤100
633393137088717,Narodowy Marsz Życia,Bogusław Kiernicki,≤100
324392991573670,BuuV - Kooperatywa Zero Waste,Agnieszka Szymysł,≤100
604173389992274,Głos Pracowników Opieki,Międzyzakładowa Organizacja Pracowników Opieki Ogólnopolskiego Pracowniczego Związku Zawodowego "Konfederacja Pracy",≤100
133112726750279,M jak Mama,Grupa ZPR Media,≤100
152244658221042,Wielka Litera,Wielka Litera,≤100
182073298490036,Gaia,These ads ran without a disclaimer,≤100
1798882800328461,CGTNEurope,These ads ran without a disclaimer,≤100
140716706608231,Left To Survive,These ads ran without a disclaimer,≤100
141829075858858,SzybkiAngielski.pl,These ads ran without a disclaimer,≤100
256315804531636,NISSA,These ads ran without a disclaimer,≤100
102269971167487,Halogenshappy,These ads ran without a disclaimer,≤100
157960074904909,Superbutelki.pl,These ads ran without a disclaimer,≤100
129250967141406,Polscy Sprawiedliwi / Portal Muzeum POLIN,Muzeum Historii Żydów Polskich POLIN,≤100
110231664001903,Telemedika Lekarze Online,These ads ran without a disclaimer,≤100
728747090796445,Europejskie Centrum Projektów Pozarządowych,Europejskie Centrum Projektów Pozarządowych,≤100
90194404398,Helsińska Fundacja Praw Człowieka,Helsińska Fundacja Praw Człowieka,≤100
108337170939657,Kandydat.pl,These ads ran without a disclaimer,≤100
1288071694685307,Polskie Forum Rodziców,These ads ran without a disclaimer,≤100
253844354682401,WPT - Wrocławski Park Technologiczny S.A.,Wrocławski Park Technologiczny,≤100
2152832788271473,Agnieszka Kurzawa - Radna Miasta Szczecin,Agnieszka Kurzawa,≤100
1475303759442437,Centrum Szkoleń Prawnych,These ads ran without a disclaimer,≤100
103140061377835,Do Domu Wszystko,PMC,≤100
125358770837696,Rejsy Atlas Tours,Martyna Irena Baczyńska,≤100
1658232437593046,Rzeczpospolita Samorządna,These ads ran without a disclaimer,≤100
288656969727,Legimi,These ads ran without a disclaimer,≤100
81885462442,Histmag.org,Histmag.org,≤100
160448137456508,Głuchy Strzał,These ads ran without a disclaimer,≤100
187752695320,Wroclaw [Wroclove],Wroclaw [Wroclove],≤100
1679717152254087,Zbigniew Wojciechowicz,These ads ran without a disclaimer,≤100
273769499381777,Palmolive Polska,These ads ran without a disclaimer,≤100
1424938757739868,Civil Liberties Union for Europe,These ads ran without a disclaimer,≤100
589235518269962,Weź Tysiaka,Finette,≤100
150780825567109,Polski Instytut Ekonomiczny,Dominik Skiba,≤100
194372648168822,Naturalnie,Adam Maria Pupka,≤100
174005036732779,Andrzej Sobieski,Andrzej Krzysztof Sobieski,≤100
113604648716972,Promy24.com,PKS GDAŃSK OLIWA S.A.,≤100
559921881166050,Argument shop,These ads ran without a disclaimer,≤100
1589662404673220,DB Schenker w Polsce,DB Schenker w Polsce,≤100
106330629427143,polnocna.tv,These ads ran without a disclaimer,≤100
138139949541259,Szkoła Morska w Gdyni,These ads ran without a disclaimer,≤100
105902194097745,Liga NGOs,These ads ran without a disclaimer,≤100
339224313323897,Agencja Eventowa Chillout,These ads ran without a disclaimer,≤100
2305829139679482,Bobbleheads Club,These ads ran without a disclaimer,≤100
646524698865426,By Savin,Joanna Stachura,≤100
2224220140946859,Gniezno-Fakty-Interwencje,Anna Apolonia Nowak,≤100
743083706091027,Odpowiedzialność,These ads ran without a disclaimer,≤100
329299221263753,Patryk Repetski Piano,Patryk Adrian Repetski,≤100
109961107325518,Olej Rzepakowy Skarbem Europy,These ads ran without a disclaimer,≤100
56246989582,Gazeta.pl,Gazeta.pl,≤100
962336330622994,Michał Gzowski,Michał Zbigniew Gzowski,≤100
773389822728740,Paweł Kukiz,These ads ran without a disclaimer,≤100
244126682363029,Audycka Bags,These ads ran without a disclaimer,≤100
345902505556197,Matemawtyka,Matemawtyka.pl,≤100
100296704772989,Wildlife Mission,These ads ran without a disclaimer,≤100
611173789051754,BOŚ Bank,These ads ran without a disclaimer,≤100
663783530496642,Ryszard Łusiak - Radny Dzielnicy Orunia Górna - Gdańsk Południe,These ads ran without a disclaimer,≤100
1363680237011254,Project Ascension,These ads ran without a disclaimer,≤100
435912536436667,Samoleczenie metodą BSM,These ads ran without a disclaimer,≤100
489216781491967,Obserwatorzy w działaniu,Fundacja Odpowiedzialna Polityka,≤100
105428171456904,BWT Polska - Best Water Technology,BWT Polska,≤100
842406339133660,Magazyn Biomasa,Maciej Kosiński,≤100
1155445474607284,PCh24.TV,PCh24TV,≤100
579498966077005,Mateusz Glanert,Mateusz Glanert,≤100
1489745207996787,Heiztechnik,These ads ran without a disclaimer,≤100
708543932931543,Fundacja Fort III Pomiechówek,Piotr Jeżółkowski,≤100
385116835531,"Trans Info - transport, trucking & logistics news",Hanna Okólska,≤100
170760313094838,Andrzej Voigt,These ads ran without a disclaimer,≤100
776969662398234,Weekend Gazeta.pl,These ads ran without a disclaimer,≤100
542298892895570,Szymon Benedyk - Radny Gminy Pruszcz Gdański,Szymon Karol Benedyk,≤100
1732387893666658,Heritage Real Estate,These ads ran without a disclaimer,≤100
542298892895570,Szymon Benedyk - Radny Gminy Pruszcz Gdański,These ads ran without a disclaimer,≤100
728590287185661,Jakub Ziółkowski,KW Wiosna Roberta Biedronia,≤100
2257451934475217,Centralny Port Komunikacyjny  Solidarity Transport Hub Poland,These ads ran without a disclaimer,≤100
100744511467634,Burbonik,Lukasz Mariusz Kołtacki,≤100
562637337464327,Popieramy Premiera Mateusza Morawieckiego,These ads ran without a disclaimer,≤100
103060237734507,Szwed Anna,Matt Olech,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
110584444123060,Jak NIE płacić ZUSu,These ads ran without a disclaimer,≤100
832502650197897,Tomasz Kasprowicz,Tomasz Piotr Kasprowicz,≤100
905140159633789,Warsaw Motorcycle Show,These ads ran without a disclaimer,≤100
457690554629140,Narodowy Instytut Architektury i Urbanistyki,These ads ran without a disclaimer,≤100
382875260304,Teologia Polityczna,Teologia Polityczna,≤100
443112915725767,PiS Gdynia,These ads ran without a disclaimer,≤100
174480419336,Wyborcza.pl Wrocław,Wyborcza.pl Wrocław,≤100
220132655518845,Monika Matwiejszyn - Radna dzielnicy Piecki-Migowo,Monika Anna Matwiejszyn,≤100
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100
141990312513970,Paweł Kowal,Paweł Kowal,≤100
185648038144925,Costa Coffee Poland,These ads ran without a disclaimer,≤100
110988546918361,Fundusz dla Odmiany,Fundusz dla Odmiany,≤100
352857714797987,Chrześcijańskie Stowarzyszenie Dobroczynne - CHSD Słupsk,Malwina Magdalena Paszyn,≤100
337575019661148,Piaśnica - miejsce martyrologii,These ads ran without a disclaimer,≤100
109271847219471,Szukajradcy.pl,Agata Aleksandra Machowiec,≤100
154790604804,Fundacja Czarna Owca Pana Kota,Fundacja Czarna Owca Pana Kota,≤100
268349453640080,Kocie Wianki - Joanna Murzydlo Photography,Joanna Murzydło,≤100
101010344617542,Obywatele.news,Obywatele.News,≤100
112439650587272,JMG Brukarstwo,Mikołaj Liss,≤100
112517763707836,Polskie Regiony,Jakub Mielczarek,≤100
149265375087800,Platforma Obywatelska Gdynia - Koalicja Obywatelska,These ads ran without a disclaimer,≤100
205945942802470,Polska Agencja Rozwoju Przedsiębiorczości,These ads ran without a disclaimer,≤100
392440821161422,Andrzej Chmielewski - Radny Gminy Pruszcz Gdański,Andrzej Chmielewski,≤100
270581597199597,Zdecentralizowana Rzeczpospolita,Anna Aleksandra Wojciuk,≤100
153598559779620,Agnieszka  Klimczak - kandydatka do Rady Gminy Słupsk,Marcin Wójcik,≤100
737645373030740,British Automotive Gdańsk - Autoryzowany Dealer Jaguar Land Rover,These ads ran without a disclaimer,≤100
141850906561798,Caterina Salon Kosmetyczny,These ads ran without a disclaimer,≤100
416155665234650,Przemysław Piasta,Przemysław Piasta,≤100
311192342399368,Marcin Jarosz   Radny Dzielnicy Wrzeszcz Dolny,Marcin Jarosz,≤100
386094611986837,Towarzystwo Ochrony Zwierząt,Michał Kucharski,≤100
107152479316241,HBO Polska,These ads ran without a disclaimer,≤100
814792898535343,Selfie Store,These ads ran without a disclaimer,≤100
667534457031754,Melchika,Paweł Białas,≤100
202709519799489,Amazing.pl Tennis Shop,These ads ran without a disclaimer,≤100
427683817438500,Rafał Betlejewski,These ads ran without a disclaimer,≤100
133182516857008,About Hungary,These ads ran without a disclaimer,≤100
1836365373266980,Cooking Diary,These ads ran without a disclaimer,≤100
107590839282206,BNP Paribas Bank Polska,These ads ran without a disclaimer,≤100
1473321922884514,Chińskie Radio Międzynarodowe,These ads ran without a disclaimer,≤100
102528088308585,Vitae Valor - festiwal filmowy,Vitae Valor Festiwal Filmowy,≤100
595877750446734,El Presidente,These ads ran without a disclaimer,≤100
134594312648,VisitMalbork,These ads ran without a disclaimer,≤100
676692975786082,Fun Games For Free,These ads ran without a disclaimer,≤100
649462808516305,Brachole,These ads ran without a disclaimer,≤100
166734913397145,Koalicja Klimatyczna,Polski Klub Ekologiczny Okręg Mazowiecki,≤100
184965671567736,Caritas Polska,Caritas Polska,≤100
102990917791770,Eco-lili,These ads ran without a disclaimer,≤100
119131168115527,KROSS,KROSS S.A,≤100
729661503776447,IGRiT.pl,IGRIT.PL sp. z o.o.,≤100
703798253318885,ZOLWIX.com,Grzegorz Ryszard Dziura,≤100
104618551507463,Lekarze Dla Klimatu,Jacek Karaczun,≤100
1762022940778696,Trylemat,These ads ran without a disclaimer,≤100
2036378630004361,Matka zmienia klimat,Iwona Magdalena Napierała,≤100
248541518657,Kompania Piwowarska,These ads ran without a disclaimer,≤100
1728516157378577,Mikołaj Bogdanowicz,These ads ran without a disclaimer,≤100
394948423950497,Kancelaria Prawna Gramatowscy,These ads ran without a disclaimer,≤100
2272291219756279,Staniewski Marcin,KW Sojusz Lewicy Demokratycznej,≤100
1416028675281160,Pracownia Finansowa,Pracownia Finansowa,≤100
107155020877152,Odplastikowani,Fundacja Ruch Naprawy,≤100
1454336254812049,Fabryka Dobrych Materacy,These ads ran without a disclaimer,≤100
381003278691136,Szymon Hołownia,KW Kandydata na Prezydenta RP Szymona Holownie,≤100
102710051301654,Szaleństwa ekologizmu,PCh24.pl,≤100
124514387563443,PWN Moc wiedzy,These ads ran without a disclaimer,≤100
852871474902416,Tomasz Frączak,Tomasz Frączak,≤100
102472268473202,Wojciech Muża zwykły mieszkaniec Gminy,Wojciech Romuald Muża,≤100
117707736280088,Stanislaw Gorczyca,Koalicyjny Komitet Wyborczy Koalicja Obywatelska PO .N iPL Zieloni,≤100
112496963527403,Pobyt w Polsce,Maja Izabela Gidian,≤100
112885517107637,Świadoma Demokracja,Patryk Łukasz Brejdak,≤100
2312245628995779,Iam3,Gabriela Skoczeń,≤100
260228844485028,"Dom bez Kosztów - Folie grzewcze, Fotowoltaika, Rekuperacja",These ads ran without a disclaimer,≤100
520305727985658,Polska Debatuje,Sublime Group,≤100
450454309024632,Ekopatrioci,These ads ran without a disclaimer,≤100
209963076513421,Niepodległa. Miejsce spotkań,Niepodległa,≤100
562200397173563,Stowarzyszenie Dobra Wola,Dobra Wola,≤100
1826303394316871,Piotr Skarga - Kaznodzieja Narodu,Stowarzyszenie Ks. Skargi,≤100
703981786636629,Stowarzyszenie Krzewienia Sportowego Patriotyzmu "Niezwyciężeni",Magdalena Czaja,≤100
146655395680362,Grzegorz Tobiszowski,KW Prawo i Sprawiedliwość,≤100
108471354236471,Sun Harvest,These ads ran without a disclaimer,≤100
110239025687291,Credit Agricole Bank Polska,These ads ran without a disclaimer,≤100
449447651866103,Posłanka Kretkowska,Katarzyna Kretkowska,≤100
118025288305012,Krytyka Polityczna - ŚWIETLICA W TRÓJMIEŚCIE,These ads ran without a disclaimer,≤100
2138506876171822,Kadry VAT Dochodowy,These ads ran without a disclaimer,≤100
254914141671300,Zona Zero Books,Zona Zero Books,≤100
340875823145037,Pani Kropka Dekoruje,These ads ran without a disclaimer,≤100
305401181544,UNICEF Poland,MIDO Sp. z o.o.,≤100
1077045142306060,Grzegorz Schetyna,. KKW Koalicja Europejska PO PSL SLD .N Zieloni,≤100
168032726586951,KOKOworld,These ads ran without a disclaimer,≤100
731637303583955,Anna Wojtunik,Piotr Paszkiewicz,≤100
133482470024453,Newsweek Polska,These ads ran without a disclaimer,≤100
971833706177522,Kraków dla Mieszkańców,Kraków dla Mieszkańców,≤100
778929455566865,Fundacja Instrat,Fundacja Inicjatyw Strategicznych,≤100
105014884399458,2000 Powodów,These ads ran without a disclaimer,≤100
223929641494340,Kongres NSC - National Sales Congress,International Center of Events,≤100
101665718293041,Ingram Micro Inc.,These ads ran without a disclaimer,≤100
612725748801524,Karol Karski,Komitet Wyborczy Prawa i Sprawiedliwości,≤100
729719070534540,wPolsce.pl,wPolsce.pl,≤100
114004440375309,AmerisourceBergen Corporation,These ads ran without a disclaimer,≤100
126060760828576,24Bottles,These ads ran without a disclaimer,≤100
134925363193477,Borutta Workshops,These ads ran without a disclaimer,≤100
317533645716513,Julia Polakowska,Julia Polakowska,≤100
204679676240646,Ireneusz Niewiarowski,KKW Koalicja Obywatelska PO .N  IPL Zieloni,≤100
352969621437965,Magna Polonia,Magna Polonia,≤100
645671982545448,Prosper Capital Dom Maklerski,Prosper Capital Dom Maklerski S.A.,≤100
119405895873,Huawei,These ads ran without a disclaimer,≤100
959387840744974,Bezpartyjni Samorządowcy,These ads ran without a disclaimer,≤100
10261403667,Europeana.eu,These ads ran without a disclaimer,≤100
124877160859606,Biehler Cycling,These ads ran without a disclaimer,≤100
245679488804063,Stowarzyszenie Odra - Niemen,Stowarzyszenie Odra - Niemen,≤100
265057147517153,Mimoza Gdynia Cafe,These ads ran without a disclaimer,≤100
814991668621838,Norbert Kaczmarczyk Poseł na Sejm RP,These ads ran without a disclaimer,≤100
118541246200080,Ewa Zofia Klimaszewska-Antos,KW Prawo i Sprawiedliwość,≤100
426784938154184,PrzyjacieleZwierzat.pl,Patryk Fraszczyk,≤100
712446625460953,Studia w Anglii,These ads ran without a disclaimer,≤100
2063550916990033,Pozytywni Nauczyciele,These ads ran without a disclaimer,≤100
113860910022345,Warsaw EcoTech Expo,These ads ran without a disclaimer,≤100
856174631120996,Veraicon,These ads ran without a disclaimer,≤100
2207726809319535,Biznes Info,These ads ran without a disclaimer,≤100
2211744202450032,PozytywnyPatriotyzm,PozytywnyPatriotyzm,≤100
206347238436,Nocowanie.pl,These ads ran without a disclaimer,≤100
356194021071246,Red is Bad,These ads ran without a disclaimer,≤100
263891677826490,Earthsider,These ads ran without a disclaimer,≤100
172234349462057,Centrum Terapii Dialog,These ads ran without a disclaimer,≤100
2388263488162155,Twój Szwab,These ads ran without a disclaimer,≤100
102813064780718,Valid Vote,Valid Vote,≤100
310315296301888,Leszek Posłuszny,KW Konfederacja Wolność i Niepodległość,≤100
