Page ID,Page Name,Disclaimer,Amount Spent (PLN)
1562722570692187,Muzeum Pana Tadeusza,These ads ran without a disclaimer,≤100
541461832556755,Bees & Honey,These ads ran without a disclaimer,≤100
239614966396412,Young Educators - European Association,These ads ran without a disclaimer,≤100
1407238782891408,Lubelska Chorągiew Husarska,These ads ran without a disclaimer,≤100
562353503930677,AndroidRookies,These ads ran without a disclaimer,≤100
117243396541509,Regular Geese,These ads ran without a disclaimer,≤100
190836578214916,Eco Inwest Krzysztof Ślaga,These ads ran without a disclaimer,≤100
108441090893875,Planeta Szpiegów,Robert Piotr Drygała,≤100
111612160696496,Prawna Strona e-Biznesu,These ads ran without a disclaimer,≤100
102762391515078,Best Profit Ideas,These ads ran without a disclaimer,≤100
107561782596489,My Helsinki,These ads ran without a disclaimer,≤100
1380453265357218,Powroty,These ads ran without a disclaimer,≤100
213761292155457,Samir Kayyali Doradztwo Podatkowe,These ads ran without a disclaimer,≤100
345916502218816,Towarzystwo Przyjaciół Ziemi Przasnyskiej,These ads ran without a disclaimer,≤100
1952526245024889,Tekniska Polska Przemysłowe Systemy Transmisji Danych,These ads ran without a disclaimer,≤100
109960127453584,Family-Owned Businesses,These ads ran without a disclaimer,≤100
1558728361068038,Paweł Szyszlak Radny Rady Miasta Białogard,Paweł Szyszlak,≤100
1200628696729901,Lenovo Data Center EMEA,These ads ran without a disclaimer,≤100
208619589270223,Nextory,These ads ran without a disclaimer,≤100
664175990587262,Hubert Charubin - Radny Powiatu Kolneńskiego,These ads ran without a disclaimer,≤100
106305478068112,Doradcy z Tarczy PFR 2.0,These ads ran without a disclaimer,≤100
102948287676,Imago Public Relations,Imago Public Relations,≤100
411040156345710,Marcin Walasek,KW Jedność Narodu,≤100
423430091338704,ÖTPV,These ads ran without a disclaimer,≤100
1444420455661137,Mega promocje,These ads ran without a disclaimer,≤100
347819348687196,Budapest Water Summit 2019,These ads ran without a disclaimer,≤100
102867678472265,Netsolar,Netsolar Sp. z o.o.,≤100
1619007321709880,Łukasz Kamiński,These ads ran without a disclaimer,≤100
128787593816071,TWOTHIRDS,These ads ran without a disclaimer,≤100
141661125895236,Związek Gmin Zagłębia Miedziowego,Związek Gmin Zagłębia Miedziowego,≤100
530423830486509,Pendect,These ads ran without a disclaimer,≤100
2006018146291113,EWE,These ads ran without a disclaimer,≤100
205729959589595,Porozumienie,These ads ran without a disclaimer,≤100
1674761669337173,Ultrasek Karolasek,Karol Piotr Baliński,≤100
107391924428653,Otwarty Kraków - Tożsamość Kultura Patriotyzm,Wojciech Janusz Paduchowski,≤100
163414573758173,Fakturownia.pl,Fakturownia Sp. z o.o.,≤100
594277717714054,Antoś Pietrzak,These ads ran without a disclaimer,≤100
542098342518585,FAR FAR ŁÓDŹ,Radek Kurczewski,≤100
453579341696049,ALEX ELECTRO,These ads ran without a disclaimer,≤100
115567901803497,Money.pl,These ads ran without a disclaimer,≤100
948936361845109,Słyszeć bez granic,These ads ran without a disclaimer,≤100
195250446372,Marta Woźny-Tomczak. Personia,These ads ran without a disclaimer,≤100
1624866434505122,"Moja mała wielka odyseja, czyli notatki z podróży",These ads ran without a disclaimer,≤100
103146267825853,How2,These ads ran without a disclaimer,≤100
683112075049547,Katarzyna Klemba Radca Prawny,Katarzyna Klemba,≤100
130220166122,Kupuj odpowiedzialnie,These ads ran without a disclaimer,≤100
111352984004281,"Ernest, Sara Chiavacci LLC",These ads ran without a disclaimer,≤100
101751661613203,Adam Lutkowski,These ads ran without a disclaimer,≤100
361240234045579,Wolters Kluwer Polska,These ads ran without a disclaimer,≤100
1413374068692090,Dietetyka #NieNaŻarty,These ads ran without a disclaimer,≤100
104569571363029,Beauty Of India,These ads ran without a disclaimer,≤100
525828247919716,Most Consulting Iwona Traliszewska,These ads ran without a disclaimer,≤100
10150150845770296,Cisco,These ads ran without a disclaimer,≤100
1375267799360427,Rodlew QMD Akcesoria nagrobkowe,Bartłomiej Piotr Kapuśniak,≤100
704363502985858,Bolesław Piecha - poseł na Sejm RP,Agencja reklamowa NXT,≤100
1775105489415756,Bartłomiej Orzeł,Bartłomiej Piotr Orzeł,≤100
110711136978974,Tree Rebel,These ads ran without a disclaimer,≤100
263832957661722,Prawa Oleśnica,Michał Wincenty Kołaciński,≤100
676177499102645,Abruzzo Skipper,These ads ran without a disclaimer,≤100
589722174521959,Kobieca Strefa Mocy,Inka Merda,≤100
1481758358818084,Krzysztof Czabański,Biuro Poselskie Krzysztofa Czabańskiego,≤100
402277643667944,New Direction,These ads ran without a disclaimer,≤100
0,Instagram User 2725148811,These ads ran without a disclaimer,≤100
360359771045419,Krzysztof Romianowski - Radny Miasta Szczecin,Krzysztof Romianowski,≤100
616711468698230,Taka sytuacja w HR - Izabela Marciniak-Machut,These ads ran without a disclaimer,≤100
1620815901537156,Sun Investment Group,These ads ran without a disclaimer,≤100
1877468832544762,Oświetlenie Philips Moc Specjalistów,These ads ran without a disclaimer,≤100
355723924760582,Rzeczpospolita Szlachetna,Marek Maria Kozłowski,≤100
325115947690102,Unire Patria,These ads ran without a disclaimer,≤100
102863161547920,"Louis, Jesus Ciccone Inc",These ads ran without a disclaimer,≤100
1503817353273435,Elżbieta Duda Poseł na Sejm RP,These ads ran without a disclaimer,≤100
1973696352895627,HIMA Smart Safety,These ads ran without a disclaimer,≤100
135231320757,Verbena,These ads ran without a disclaimer,≤100
114312219977228,Instytut Ochrony Środowiska - Państwowy Instytut Badawczy,Clickad Interactive,≤100
1582497905388398,Hachixoxo,These ads ran without a disclaimer,≤100
344709935567043,OL-AN,Olga Beczek,≤100
164355333623231,The Left,These ads ran without a disclaimer,≤100
106712631115219,Operations,These ads ran without a disclaimer,≤100
1407366676164517,PCQ Healthcare Recruitment Polska,These ads ran without a disclaimer,≤100
1889294034690981,Komputronik Kariera,These ads ran without a disclaimer,≤100
250555655457516,Andrzej Hawranek - Radny Miasta Krakowa,These ads ran without a disclaimer,≤100
175570835813637,Association for Civil Rights in Israel (ACRI),These ads ran without a disclaimer,≤100
173347309366425,Serwis Informacyjny - Chrzescijanin.pl,These ads ran without a disclaimer,≤100
174362922930172,Fit Apetit - catering dla wymagających,These ads ran without a disclaimer,≤100
385002801535504,Fundacja Wolności,These ads ran without a disclaimer,≤100
340697309291428,CenEA - Centre for Economic Analysis,These ads ran without a disclaimer,≤100
294491457373358,ZSMP,Bogusław Tadeusz Wontor,≤100
123113364510536,Biełsat po polsku,These ads ran without a disclaimer,≤100
103842664542724,Związek Strzelecki Oddział Staszów,Jakub Majka,≤100
344304739690705,Piotr Huzarewicz - Wiceprzewodniczący Rady Miasta Żory,Piotr Jan Huzarewicz,≤100
196037907501512,Studio Foto Wilanów,These ads ran without a disclaimer,≤100
1771220979771719,Zbigniew Ajchler Poseł na Sejm RP,These ads ran without a disclaimer,≤100
536023873196647,Instruktor Klaudia Kaczmarek-Kopeć,These ads ran without a disclaimer,≤100
116417632357341,Mama Rh-,These ads ran without a disclaimer,≤100
100238686722890,FFW Communication,FFW Communication,≤100
254234695239310,RADNI "Blisko LUDZI  Klub Radnych",These ads ran without a disclaimer,≤100
403779916405031,Lifestyle Inspiracje,These ads ran without a disclaimer,≤100
330587957543526,Patrycja Przybylska Radna Sejmiku Województwa Wielkopolskiego,Patrycja Natalia Przybylska,≤100
323401235013127,Neweconomy,These ads ran without a disclaimer,≤100
364346461062543,��fighting anorexia��,These ads ran without a disclaimer,≤100
109046067205906,Donald Tusk - wróć do nas,These ads ran without a disclaimer,≤100
102971691432111,Safe Touch Polska,These ads ran without a disclaimer,≤100
120291399530756,Stanisław Bojarski - Młoda Lewica,Stanisław Bojarski,≤100
236545610202687,Kuba Kucharski,Jakub Kucharski,≤100
271060560227707,ToRe  StC,These ads ran without a disclaimer,≤100
305590883432116,Căng da mặt bằng chỉ Collagen Smart Fiber - Gangnam Hàn Quốc,These ads ran without a disclaimer,≤100
560145227400055,Marcin Musiał - śląski blog literacko-polityczny "Tylko Burak Nie Czyta",Marcin Musiał,≤100
116824926362154,Wacław Jan Kroczek,These ads ran without a disclaimer,≤100
794539680911180,WeDo4u,These ads ran without a disclaimer,≤100
1501126606805377,Bartłomiej Pejo,These ads ran without a disclaimer,≤100
113799028696224,FRDL Gdańsk,These ads ran without a disclaimer,≤100
1277768935567350,High Level Sales & Marketing,These ads ran without a disclaimer,≤100
169913419732194,Michał Jaros,Michał Jaros,≤100
102754291385375,Można panikować,These ads ran without a disclaimer,≤100
407649959674668,Fotowoltaika System - Produkuj Własną Energię,Wojciech Górski,≤100
104874447547631,Martyna Milczarek,Martyna Milczarek,≤100
663680920502095,Gmina Ziębice,Szymon Mitak,≤100
1550061501790606,Andrzej Kisielewicz,KW Prawo i Sprawiedliwość,≤100
1714267155269205,Twój Ogródek,These ads ran without a disclaimer,≤100
300179187580429,Puro - handmade,These ads ran without a disclaimer,≤100
104639284301201,AlpeOil,These ads ran without a disclaimer,≤100
484197734962371,K2 Precise,These ads ran without a disclaimer,≤100
134795839907890,Comarch Healthcare,These ads ran without a disclaimer,≤100
230415296997772,bydgoszcz.pl,These ads ran without a disclaimer,≤100
180236399249047,Regionalny Program Operacyjny Województwa Świętokrzyskiego,Regionalny Program Operacyjny Województwa Świętokrzyskiego,≤100
111819733707421,Niepubliczne Technikum Programistyczne Techni Schools,Krystian Trubisz,≤100
0,Instagram User 8509977031,These ads ran without a disclaimer,≤100
1697511753882638,Pracownia Badań Wyborczych Uniwersytetu Szczecińskiego,Łukasz Marcin Tomczak,≤100
146185672069193,anime24.pl,These ads ran without a disclaimer,≤100
103012461627405,Mr. Max,These ads ran without a disclaimer,≤100
1183004625214189,KOFirma uslugirodo.pl,These ads ran without a disclaimer,≤100
0,Instagram User 3828980767,These ads ran without a disclaimer,≤100
113878000321213,Ogólnopolski Strajk Generalny,Przemysław Patryk Wierzbicki,≤100
890943991072451,Hemorigen femina,These ads ran without a disclaimer,≤100
415556419056004,KaWtan,These ads ran without a disclaimer,≤100
166872767389105,Adrian Tomaszkiewicz - Platforma Obywatelska Poznań,Adrian Tomaszkiewicz,≤100
241895026465435,Piotr Niewadzisz,These ads ran without a disclaimer,≤100
647702458942009,Michał Naszkiewicz,Michał Krzysztof Naszkiewicz,≤100
175250729303,Wydział Prawa i Administracji Uniwersytetu Warszawskiego,These ads ran without a disclaimer,≤100
349311302099810,Młodzi dla Polski Trójmiasto,These ads ran without a disclaimer,≤100
308920973786,Joanna Mucha,Joanna Mucha,≤100
452121918866665,Fala - Pawilon nad Wisłą,These ads ran without a disclaimer,≤100
1405852579672091,Świat Velvet,These ads ran without a disclaimer,≤100
851165271665300,Stanisław Tołwiński - Niezależny kandydat do Senatu RP,Komitet Wyborczy Wyborców "Porozumienie Dla Mazur",≤100
106116170734233,Nooka fashion brand,These ads ran without a disclaimer,≤100
501453199875042,Krakowski Alarm Smogowy,Krakowski Alarm Smogowy,≤100
202531180391574,MatkaOrkiestra,These ads ran without a disclaimer,≤100
344902889676162,"Radysiaki, Bezdomniaki  na tymczasie szukają domu",These ads ran without a disclaimer,≤100
741113229315395,Łukasz Rzepecki,These ads ran without a disclaimer,≤100
348729255486654,Otwarty Ursynów,These ads ran without a disclaimer,≤100
106940874457206,DaWoli,Nika Wegosky,≤100
334419923362433,Mateusz buduje,Mateusz Wawrowski,≤100
112852916752401,Fotowoltaika dla firm - energia ze słońca,These ads ran without a disclaimer,≤100
355335447987852,Katarzyna Stachowicz - Osoba Publiczna,Katarzyna Karolina Stachowicz,≤100
448997978507784,Kościół Rzymsko-Katolicki,These ads ran without a disclaimer,≤100
109824400513970,Vua Thảo Dược,These ads ran without a disclaimer,≤100
104247171452755,stellarflyby,These ads ran without a disclaimer,≤100
175973292430018,Klub Gazety Polskiej w Tychach,Anna Maria Syrek,≤100
108161187289801,Kancelaria Kanoniczna Adwokat kościelny Dawid Niemczycki,These ads ran without a disclaimer,≤100
412531012268471,Kocham - Dbam o zdrowie - Chronię,These ads ran without a disclaimer,≤100
104948861151144,Antinus,These ads ran without a disclaimer,≤100
111904456812504,"Ziemia, mamy problem",Arkadiusz Protas,≤100
1790566154541884,HydroEnergy Górka Sebastian,These ads ran without a disclaimer,≤100
116327526724671,its_polina_here,These ads ran without a disclaimer,≤100
224590780918572,Paweł Papke - Poseł na Sejm RP,Paweł Papke - Poseł na Sejm RP,≤100
1195374977287730,Koalicja Obywatelska Ząbki - Klub Radnych,Olga Jadwiga Oleksyn,≤100
1543176085747324,Герман Захарьяев,These ads ran without a disclaimer,≤100
942981949058018,Miłośnicy Plusk,These ads ran without a disclaimer,≤100
101846337911943,ania.derewienko,These ads ran without a disclaimer,≤100
198194083543067,Whitedressphoto,These ads ran without a disclaimer,≤100
1022982791224002,My Rocky Dust - brush and GO,These ads ran without a disclaimer,≤100
101556544632974,Scenabiznesu.pl,These ads ran without a disclaimer,≤100
1059203560793832,Kongres 590,These ads ran without a disclaimer,≤100
544533579211710,Martyna Urbańczyk,Martyna Natalia Urbańczyk,≤100
2101342809948190,Vooom - one app to ride the City,These ads ran without a disclaimer,≤100
400096140429774,Ladycreager,These ads ran without a disclaimer,≤100
109379704192278,Kinetic Reactor Polska,These ads ran without a disclaimer,≤100
108186371018354,Watomat.pl,These ads ran without a disclaimer,≤100
562389473917766,Tomasz Kacprzak,Tomasz Piotr Kacprzak,≤100
107918420606444,Wojciech Jan Górski,KWW Przywrócić Prawo,≤100
157355164863,Łódź,These ads ran without a disclaimer,≤100
108634507473754,VEHIS,These ads ran without a disclaimer,≤100
664632640816561,Podwarszawska Federacja Młodych Socjaldemokratów,Julian Mordarski,≤100
709399575790119,Bałtycka TV,Bałtycka TV,≤100
2204514299859761,weryfikuj.info,These ads ran without a disclaimer,≤100
381420931945934,Kancelaria Adwokacka Adwokat Andrzej Kmieciak,These ads ran without a disclaimer,≤100
2052134461720101,Woskowijki BeePack,These ads ran without a disclaimer,≤100
931890656901160,Bon Cloud,These ads ran without a disclaimer,≤100
398448703866772,Rafał Śliwa - e-Biznes krok po kroku,Rafał Lucjan Śliwa,≤100
170887773826663,Marcin Warchoł,Komitet Wyborczy Prawo i Sprawiedliwość,≤100
874463729269966,Łukasz Litewka,KW Sojusz Lewicy Demokratycznej,≤100
1244943852346706,Kasa Krajowa,These ads ran without a disclaimer,≤100
115382883713725,Büzia Reisebureau,These ads ran without a disclaimer,≤100
2293122300910938,Medaqua,Joanna Czyżewska,≤100
339819999798223,Fundacja Dominikana w Polsce,Herikc Agesta Smith,≤100
104216054824308,Tdm - kancelaria finansowa,TaDaM,≤100
269978793391772,Monika Sendecka Stylist,Monika Sendecka,≤100
495204897170010,Dolina Służewiecka- miasto wolne od hałasu,These ads ran without a disclaimer,≤100
563816137439499,Krzysztof Kamiński,These ads ran without a disclaimer,≤100
1658350781161538,Dziecięca Marka Roku,These ads ran without a disclaimer,≤100
2022175604753682,Pomorze Zachodnie News,Pomorze Zachodnie News,≤100
107992134566933,PolandPress,Lukasz Mariusz Kołtacki,≤100
300745193630,Fundacja Pro - Prawo do Życia,These ads ran without a disclaimer,≤100
104644620905749,Partia Ludzi Zdecydowanych "Wahadło",These ads ran without a disclaimer,≤100
277284889389059,Learnopencv,These ads ran without a disclaimer,≤100
295208073944213,CHINY to LUBIĘ,These ads ran without a disclaimer,≤100
112164900141215,Jagoda Gmachowska,Jagoda Maria Gmachowska,≤100
522734848231919,K2Bots.AI,These ads ran without a disclaimer,≤100
110796800343251,Blog millonario,These ads ran without a disclaimer,≤100
154170241261186,New England Conservatory,These ads ran without a disclaimer,≤100
699649027104632,DeepGreen,These ads ran without a disclaimer,≤100
153371894688575,World Bank,These ads ran without a disclaimer,≤100
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100
515725191889934,Zmieniamy Łódzkie,Zmieniamy Łódzkie,≤100
550010338861335,Dotacje unijne,These ads ran without a disclaimer,≤100
218360718241813,These Moments - Fotografia Chwili,These ads ran without a disclaimer,≤100
585785304803277,Ekopark,These ads ran without a disclaimer,≤100
100147974667525,Oligerme,These ads ran without a disclaimer,≤100
272286279839965,Camper&Caravan Show,These ads ran without a disclaimer,≤100
682115455195427,DEL MAAR Latin Swimwear,These ads ran without a disclaimer,≤100
103231731552452,Skull and tattoos,These ads ran without a disclaimer,≤100
615774222403769,Dom Eko System,These ads ran without a disclaimer,≤100
303595223447664,Українська Газета,These ads ran without a disclaimer,≤100
128049783879709,Work Service,These ads ran without a disclaimer,≤100
102538888195132,Authentic Lamps Krakow,These ads ran without a disclaimer,≤100
316628098758042,Koło Naukowe Instytutu Psychologii WSH,These ads ran without a disclaimer,≤100
298331982240,Sport.pl,These ads ran without a disclaimer,≤100
111148440757903,Radosław Tracz,These ads ran without a disclaimer,≤100
436184889902988,Armagedon Active  - bieg z przeszkodami,These ads ran without a disclaimer,≤100
927809933968663,SupChina,These ads ran without a disclaimer,≤100
635464330184395,Michał Tadeusz Kielan,Michał Tadeusz Kielan,≤100
199948916712402,AMY Polska pościel dla dzieci,These ads ran without a disclaimer,≤100
415596172562964,Claudia accessories,These ads ran without a disclaimer,≤100
1147849621959113,Amygdala; Centrum psychologiczno-medyczne,These ads ran without a disclaimer,≤100
307118409327621,TEMI.pl,TEMI - Galicyjski Tygodnik Informacyjny,≤100
241854170154,Elastic,These ads ran without a disclaimer,≤100
1457706104258574,Świadome Społeczeństwo Okręg 18 - Siedlecko-Ostrołęcki,These ads ran without a disclaimer,≤100
107931667265717,Sztuczne Chwasty,Michał Stanisław Filipiak,≤100
2097306047176455,Golebski PR,Patrycjusz Kazimierz Pasik,≤100
310863632450263,Bubulinka,These ads ran without a disclaimer,≤100
767079933386866,Redi Fashion,These ads ran without a disclaimer,≤100
190255411814,COLLEGIUM INVISIBILE,These ads ran without a disclaimer,≤100
103055634560238,Swiatwojen.pl,These ads ran without a disclaimer,≤100
394503094662497,Marszałek Andrzej Bętkowski,These ads ran without a disclaimer,≤100
514368188574486,Wilanów - co? gdzie? kiedy? cowwilanowie.pl,These ads ran without a disclaimer,≤100
1041988192589494,Spiżarnia Form Artystycznie Nieoczywistych,Przemysław Piskozub,≤100
245027838876055,Krzysztof Głuchowski,These ads ran without a disclaimer,≤100
1627864287526204,PROGREFONIK,Karolina Kobielusz,≤100
223555161391853,UNJBG Confesiones - Oficial,These ads ran without a disclaimer,≤100
1450396205268277,Łukasz Reszka - Starosta Świdnicki,Łukasz Piotr Reszka,≤100
551158678560402,Epimonia,These ads ran without a disclaimer,≤100
162340013860349,Khalid Latif,These ads ran without a disclaimer,≤100
324899624728422,Piotr Romanowski - Radny Rady Miasta Wałcz,These ads ran without a disclaimer,≤100
102542691455597,Prawo w branży beauty,These ads ran without a disclaimer,≤100
464475064045115,Maciej Żywno Radny Sejmiku Województwa Podlaskiego,Maciej Żywno,≤100
431305217379235,Sebastian Owczarski "Tłumacz nie tylko polityczny",These ads ran without a disclaimer,≤100
990417354390247,Fundacja Wszystko Jest Możliwe,Tomasz Tylus,≤100
644647552401198,Florito. Pracownia artystyczna,These ads ran without a disclaimer,≤100
100880355167718,Foodie__fruits,These ads ran without a disclaimer,≤100
52156396459,Workhuman,These ads ran without a disclaimer,≤100
389465411195247,SIDLY,These ads ran without a disclaimer,≤100
359751347947255,Plastic Free Poland,These ads ran without a disclaimer,≤100
458286061620612,Rosin HR Agata Rosińska,These ads ran without a disclaimer,≤100
103873644639607,Doleasingu.com,Piotr Henryk Stebel,≤100
100419404888365,Pomoc i wsparcie dla opiekunów osób z niepełnosprawnością,These ads ran without a disclaimer,≤100
1961305827481130,Kfiatonomia,These ads ran without a disclaimer,≤100
112918462091105,Dom Wydawniczy REBIS,These ads ran without a disclaimer,≤100
1667291133396466,EQUITANDUM,These ads ran without a disclaimer,≤100
157760604874387,Kobieta Biznes Kuchnia,These ads ran without a disclaimer,≤100
103752341458481,Legends In Making,These ads ran without a disclaimer,≤100
320874518476035,Nagruncieprawa,Patryk Ryszewski,≤100
1813357585558179,Fundacja Pro Spe,Fundacja Pro Spe,≤100
664305143742320,Perla. Oryginalne przekąski.,These ads ran without a disclaimer,≤100
227065260802847,SuperCity,These ads ran without a disclaimer,≤100
133251027362210,Kacper 'Duszek' Bukalak,Kacper Marcin Bukalak,≤100
290917191827979,I stand for my Country,These ads ran without a disclaimer,≤100
112003910646072,Profinanse - finansowanie dla przedsiębiorców i profesjonalistów,These ads ran without a disclaimer,≤100
117170276686691,Naturla.pl,These ads ran without a disclaimer,≤100
2551353508226049,Jacek Kubiak,These ads ran without a disclaimer,≤100
109362487637786,World News,These ads ran without a disclaimer,≤100
252635761842376,Szkółka Krzewów Ozdobnych Głogoczów,Szkółka Krzewów Ozdobnych Głogoczów,≤100
584114925048903,Max Energy - Fotowoltaika,These ads ran without a disclaimer,≤100
125634587462941,SOUNDQ,These ads ran without a disclaimer,≤100
371066602939988,Prime 1 Studio,These ads ran without a disclaimer,≤100
1934052153566297,Ewa Jeżak,KW Wiosna Roberta Biedronia,≤100
383711568326001,Dietetycy.org.pl - Portal dla dietetyków,These ads ran without a disclaimer,≤100
170806736923126,Harmony Turbines,These ads ran without a disclaimer,≤100
110593377399735,Best Cartoons,These ads ran without a disclaimer,≤100
1048964938475225,Domoterm - skuteczna izolacja,These ads ran without a disclaimer,≤100
123476174412250,Doris Kearns Goodwin,These ads ran without a disclaimer,≤100
1914501645469702,Otwarta Przestrzeń - centrum terapii,These ads ran without a disclaimer,≤100
370803556431816,Bartosz Romowicz,These ads ran without a disclaimer,≤100
165605220247351,Och!hostel,These ads ran without a disclaimer,≤100
102087510135950,Bogdan Klich,Biuro Senatorskie Bogdan Klich,≤100
101061428365448,karenpovalij,These ads ran without a disclaimer,≤100
1484659415097364,Healthy Natasha,These ads ran without a disclaimer,≤100
237766786367393,Krowoderska.pl,Krowoderska.pl,≤100
104549034578649,Instytut Andersa,These ads ran without a disclaimer,≤100
413620692786301,Ekobutelka.pl,These ads ran without a disclaimer,≤100
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,≤100
172287049543925,Artur Mazur - Partia Zieloni,Koalicyjny Komitet Wyborczy Koalicja Europejska PO PSL SLD .N Zieloni,≤100
757702244322779,Trade360,These ads ran without a disclaimer,≤100
111796560732275,Intrako - szkolenia Intrastat i Incoterms 2020,Intrako,≤100
405346706281733,jestemŚwięty projektowanie graficzne,These ads ran without a disclaimer,≤100
535879197330305,Nie dla nowej kopalni w Mysłowicach,These ads ran without a disclaimer,≤100
107282357345306,Maciek Bock,Maciej Bock,≤100
102401037771693,Piradealch,These ads ran without a disclaimer,≤100
698522113529153,ADAMED SmartUP,These ads ran without a disclaimer,≤100
105503962819832,Bank Żywności SOS w Warszawie,These ads ran without a disclaimer,≤100
677029998979385,Majkhe Mówi,These ads ran without a disclaimer,≤100
100907968302207,Michał Olejniczak,These ads ran without a disclaimer,≤100
101592058125967,EuroLed,These ads ran without a disclaimer,≤100
109329427272506,Maski Broyx Sklep,Jan Maciantowicz,≤100
2273340699395517,Tomasz Frankowski,KWW Koalicja Europejska PO PSL SLD .N Zieloni,≤100
115642463158411,Ewa Maksymowicz - Polska równych szans,KKW Koalicja Obywatelska PO .N iPL Zieloni,≤100
766265230230323,Lumen,These ads ran without a disclaimer,≤100
340063453455898,Wiktor Idzikowski,KW Wiosna Roberta Biedronia,≤100
114177419938898,Piotr Patkowski,Komitet Wyborczy Prawo i Sprawiedliwość,≤100
1607487699534202,Krzysztof Hetman,Krzysztof Hetman KKW Koalicja Europejska PO PSL SLD .N Zieloni,≤100
2170542252963527,First June 2018,First June 2018,≤100
100712691520754,Filmion,These ads ran without a disclaimer,≤100
1491634201102746,Browar Wilk,These ads ran without a disclaimer,≤100
343158199117314,Tygodnik - Podlasianin,Jacek Korwin,≤100
370535546308040,Natemat.pl,These ads ran without a disclaimer,≤100
398575110474591,Krzysztof Gadowski,Biuro Poselskie Posła Krzysztofa Gadowskiego,≤100
109124363888266,Mixpol Zdzieszowice - Producent listwy przypodłogowej,These ads ran without a disclaimer,≤100
1985336855058770,DemmelTattoo,These ads ran without a disclaimer,≤100
101382898428803,Bartolomej Lewandowski,These ads ran without a disclaimer,≤100
111189596894404,Snack-crate,These ads ran without a disclaimer,≤100
835484109815412,Restaurant Week Polska,These ads ran without a disclaimer,≤100
128152610851515,Lublin Projekt Miasto,Lublin - Eska Info,≤100
357301651333821,Expressis Verbis,These ads ran without a disclaimer,≤100
103982937661275,PSL Koalicja Polska - Warszawa,These ads ran without a disclaimer,≤100
107386167465541,GreenCapital,These ads ran without a disclaimer,≤100
242532093099273,Izabela Piasecka - Kandydatka Na Radną,These ads ran without a disclaimer,≤100
375431119170590,GRAPE - Group for Research in APplied Economics,FAME|GRAPE,≤100
243711442725063,Chiara - Poland,These ads ran without a disclaimer,≤100
539933743072931,Federacja dla Rzeczypospolitej -  Województwo Łódzkie,These ads ran without a disclaimer,≤100
557625870992457,Błażej Papiernik,Błażej Marian Papiernik,≤100
111065120619397,Biała Piska - więcej niż myślisz,These ads ran without a disclaimer,≤100
1887227774893449,Mały Kack/Miasto Wspólne,Kajetan Lewandowski,≤100
101561176857362,Demokratyczna Unia Regionalistów Śląskich,These ads ran without a disclaimer,≤100
337868988481,Zysk i S-ka Wydawnictwo,These ads ran without a disclaimer,≤100
872428656166852,Pan Poeta,These ads ran without a disclaimer,≤100
494402681299064,Polska Świnia,These ads ran without a disclaimer,≤100
104809404237230,DAP,These ads ran without a disclaimer,≤100
722552977920513,Huggles Republic,These ads ran without a disclaimer,≤100
112981567080452,Ekipa Szymona - Ostrowiec Sw,These ads ran without a disclaimer,≤100
194956887722931,Aiqulle Fillo,These ads ran without a disclaimer,≤100
2392327931036570,Brightmark,These ads ran without a disclaimer,≤100
103974339651885,Refugee.pl,Refugee.pl,≤100
106787141344396,Jakub Żabiński,Jakub Żabiński,≤100
106273557557978,Please Do Your Part,These ads ran without a disclaimer,≤100
102731758272683,Wolni od covid,Wolni od Covid,≤100
101459064574417,Soon Energy,These ads ran without a disclaimer,≤100
2452247388342606,Praca Platan Group,These ads ran without a disclaimer,≤100
604742389649107,Seekers Notes,These ads ran without a disclaimer,≤100
343588636466813,Makłowicz Poleca,These ads ran without a disclaimer,≤100
1373090942846990,Fundacja Polskie Niebo - Polish Airspace Foundation,These ads ran without a disclaimer,≤100
115697876790682,Monika Król-Stępień - Ekonomista;  Pasjonat rachunkowości i podatków,Asia Zuchmańska,≤100
230754547069436,Michał Woś,These ads ran without a disclaimer,≤100
498220457581172,Bored Games,These ads ran without a disclaimer,≤100
870972929602550,Radny Waldemar Stachera,These ads ran without a disclaimer,≤100
109489447356950,Jak pomóc - LISTA Regionów - koronawirus,These ads ran without a disclaimer,≤100
258394024199313,Centrum Polsko-Rosyjskiego Dialogu i Porozumienia,These ads ran without a disclaimer,≤100
104262621429411,Świadczeniepielęgnacyjne.pl,Vestra,≤100
108441090893875,Planeta Szpiegów,These ads ran without a disclaimer,≤100
247256162635527,Kacper Moroz,Kacper Czesław Moroz,≤100
249339328417680,Ciepła Strona Życia,These ads ran without a disclaimer,≤100
651751028220413,Warsaw Security Forum,Fundacja im. Kazimierza Pułaskiego,≤100
304155279780479,Pruszków 2.0,These ads ran without a disclaimer,≤100
2253646548208182,Krzysztof Mazur,These ads ran without a disclaimer,≤100
338304340133928,Segeworld,These ads ran without a disclaimer,≤100
104262767623028,Nasze Goodvalley,Waldemar Rydzak,≤100
19975077227,Interaction Design Foundation - IXDF,These ads ran without a disclaimer,≤100
134832359861080,EDGARD jezykiobce.pl,These ads ran without a disclaimer,≤100
630036117196920,Sebastian Kaleta,These ads ran without a disclaimer,≤100
110459473668649,Krzysztof T. Bosak,These ads ran without a disclaimer,≤100
536161756800435,Paweł Bielański  - Radny,Paweł Roman Bielański,≤100
