Page ID,Page Name,Disclaimer,Amount Spent (EUR),Number of Ads in Library
339810463063059,Conflict Of Nations : World War 3,These ads ran without a disclaimer,≤100,3
101864291299637,Ekalo,These ads ran without a disclaimer,≤100,3
305101234210668,Shine Team,Justinas Radzevičius,≤100,1
100296704772989,Wildlife Mission,These ads ran without a disclaimer,≤100,14
96251623407,Vyriausybė,These ads ran without a disclaimer,≤100,2
1501424743403666,Utenos rajono savivaldybė,These ads ran without a disclaimer,≤100,1
555376714601050,Litnor Consulting - paslaugos dirbantiems Norvegijoje,These ads ran without a disclaimer,≤100,1
383316192175408,Volfas Engelman Fassbrause,These ads ran without a disclaimer,≤100,6
2234168259984256,Kaladele.lt,These ads ran without a disclaimer,≤100,1
242212379149359,Ministry Of Echology,These ads ran without a disclaimer,≤100,1
115366836686423,RegrowAustralia,These ads ran without a disclaimer,≤100,296
101176814872722,Global Pride 2020,These ads ran without a disclaimer,≤100,2
102274638202346,Valentinas Beržiūnas,Valentinas Beržiūnas,≤100,7
102287801400019,Jurgis Razma,These ads ran without a disclaimer,≤100,1
669552519886235,Vytautas Bakas,These ads ran without a disclaimer,≤100,2
828411763950694,TaxEduportal,These ads ran without a disclaimer,≤100,66
1424579967840864,European Court of Auditors,These ads ran without a disclaimer,≤100,2
1254375111278627,Forester Crane,These ads ran without a disclaimer,≤100,1
703883343075501,AAT artūro areimos teatras,These ads ran without a disclaimer,≤100,2
2030119017103065,SPLAT LT,These ads ran without a disclaimer,≤100,1
367514320081417,Tauragės rajono savivaldybė,These ads ran without a disclaimer,≤100,2
166001730163862,Pro Patria,These ads ran without a disclaimer,≤100,3
187111975181,Knygynų tinklas „Pegasas“,These ads ran without a disclaimer,≤100,1
2161694167478392,TS LKD Šiaulių rajonas,These ads ran without a disclaimer,≤100,1
199701050045313,Lietuvos miško ir žemės savininkų asociacija - LMSA,Lietuvos miško ir žemės savininkų asociacija - LMSA,≤100,4
1119271974749710,Grąžinti verta,These ads ran without a disclaimer,≤100,1
1938747993013308,Remigijus Osauskas,Remigijus Osauskas,≤100,2
1751629345058445,Mindaugas Jakutis,These ads ran without a disclaimer,≤100,3
276196292879415,Dirbančių Neįgaliųjų Asociacija,These ads ran without a disclaimer,≤100,1
108986302548902,Nordic Business Forum,These ads ran without a disclaimer,≤100,6
134501596604591,Tele2 Lietuva,These ads ran without a disclaimer,≤100,1
1751629345058445,Mindaugas Jakutis,Mindaugas Jakutis,≤100,3
184867313727,VšĮ „Karių teisių gynimo centras“,These ads ran without a disclaimer,≤100,3
464297763925307,LRT OPUS terasa,These ads ran without a disclaimer,≤100,1
474098265966526,HAIR Concept by Natalija Nova,These ads ran without a disclaimer,≤100,2
250585151675026,SYNLAB Lietuva,SYNLAB Lietuva,≤100,1
723655267760037,Valdas Benkunskas,Valdas Benkunskas,≤100,2
365822836908807,Newcrush,These ads ran without a disclaimer,≤100,2
223094617894275,KTU Matematikos ir gamtos mokslų fakultetas,These ads ran without a disclaimer,≤100,1
111044773885192,Долька Лайма,These ads ran without a disclaimer,≤100,12
100242001821538,Nerijus Gedeika,UAB Novarum AD,≤100,1
102210121305256,Auskarų vėrimas Vilniuje,These ads ran without a disclaimer,≤100,3
27180713201,Segway,These ads ran without a disclaimer,≤100,5
1695065764070047,TVN International,These ads ran without a disclaimer,≤100,1
357066857791,Klaipėdos liberalai,Klaipėdos liberalai,≤100,2
1621012557985107,Vilniaus universiteto leidykla / Vilnius University Press,Vilnius University,≤100,1
260783067293307,"EU Internal Market, Industry, Entrepreneurship & SMEs",These ads ran without a disclaimer,≤100,2
2108544176051484,LT Fish Blog,These ads ran without a disclaimer,≤100,3
198698432972,TS - LKD Ukmergės skyrius,These ads ran without a disclaimer,≤100,2
757264734418842,Everpress,These ads ran without a disclaimer,≤100,1
581651005653409,Мое село,These ads ran without a disclaimer,≤100,14
103248444867597,Remigijus Aleksandras Viniarskas,Remigijus Viniarskas,≤100,1
102533688232981,3cs.lt,These ads ran without a disclaimer,≤100,4
102023751671829,Nature Italy,These ads ran without a disclaimer,≤100,22
286671935866,Šiaurės ministrų tarybos biuras Lietuvoje,These ads ran without a disclaimer,≤100,2
1774357632844613,Resilience League,These ads ran without a disclaimer,≤100,3
106364970736174,Kino teatras "Draugystė",These ads ran without a disclaimer,≤100,1
267264199961398,Change the World Model United Nations,These ads ran without a disclaimer,≤100,6
365840800547156,Levite Conference,These ads ran without a disclaimer,≤100,3
1415953441956155,Orbex,These ads ran without a disclaimer,≤100,13
1176260299143192,Švietimo NVO tinklas,Všį Europos namai,≤100,2
382099561817497,Drummonds Bathrooms,These ads ran without a disclaimer,≤100,6
167760729557,Dviratininkė Simona Krupeckaitė,Simona Krupeckaite,≤100,1
100369855088965,Dernières Nouvelles,These ads ran without a disclaimer,≤100,1
125854754245857,Son of a Tailor,These ads ran without a disclaimer,≤100,7
202779453088867,Lygių galimybių plėtros centras,These ads ran without a disclaimer,≤100,1
118298777671,Investuok,These ads ran without a disclaimer,≤100,13
1836365373266980,Cooking Diary,These ads ran without a disclaimer,≤100,1
209358189100710,Campion Insurance,These ads ran without a disclaimer,≤100,1
106624864428823,From Euroscepticism to Euro-Curiosity,These ads ran without a disclaimer,≤100,3
200160960693969,Kruvinoji Kasa - Swedbank,These ads ran without a disclaimer,≤100,8
109845107083417,Bravo novel,These ads ran without a disclaimer,≤100,26
125713630775274,Lietuvos vartotojų institutas,These ads ran without a disclaimer,≤100,1
106953477435247,Juozas Olekas,Juozas Olekas,≤100,11
530423830486509,Pendect,These ads ran without a disclaimer,≤100,22
483880801994613,Hatin store,These ads ran without a disclaimer,≤100,1
116356121481,Vrije Universiteit Amsterdam,These ads ran without a disclaimer,≤100,5
943920815656380,Laisvos visuomenės institutas,These ads ran without a disclaimer,≤100,1
362446500510769,Baltosios pirštinės,These ads ran without a disclaimer,≤100,1
1096360833725550,TS - LKD Vilniaus rajono skyrius,These ads ran without a disclaimer,≤100,2
393037280875657,Europe in my region,These ads ran without a disclaimer,≤100,4
2244729778904153,Vigilant Info,These ads ran without a disclaimer,≤100,2
1627943310850393,Laikykitės ten,These ads ran without a disclaimer,≤100,1
109900653903324,Advokatė Diana Takvareli,Diana Takvareli,≤100,2
1543176085747324,Герман Захарьяев,These ads ran without a disclaimer,≤100,6
161697641160086,Albinos Venckūnienės Psichoterapija,These ads ran without a disclaimer,≤100,1
1640910386163100,Petrašiūnų Gričiupio rinkimų apygarda,Lietuvos žaliųjų partija,≤100,1
126231250813397,Gargždų krašto muziejus,These ads ran without a disclaimer,≤100,1
1340392059441120,Fridays For Future Kaunas,These ads ran without a disclaimer,≤100,1
103366148078349,Už Daivarą - Karšuvos apygarda,These ads ran without a disclaimer,≤100,3
284654218292373,ŽMONĖS,These ads ran without a disclaimer,≤100,1
216085980239,Tallinn Music Week,These ads ran without a disclaimer,≤100,1
2399205093469033,Irish Tax Agency,These ads ran without a disclaimer,≤100,2
111113227242252,Новости Страны,These ads ran without a disclaimer,≤100,12
150642738851556,Patarei - International Museum for the Victims of Communism,These ads ran without a disclaimer,≤100,1
294805987638649,Alfa steps,These ads ran without a disclaimer,≤100,1
72697039411,15min Vardai,These ads ran without a disclaimer,≤100,1
106786060992272,Earth Speakr,These ads ran without a disclaimer,≤100,3
1700180220268152,Conresta,These ads ran without a disclaimer,≤100,2
357771241521827,Alina Adomaityte,These ads ran without a disclaimer,≤100,1
1578160168881027,Resoluted,These ads ran without a disclaimer,≤100,1
101464668140404,Foto-drobes.lt,Alvydas Subačius,≤100,1
103420534844129,Nacionalinis susivienijimas Kauno skyrius,Nacionalinis susivienijimas,≤100,1
1491230917571063,OMR,These ads ran without a disclaimer,≤100,2
1806542102908611,TMD Partners,These ads ran without a disclaimer,≤100,2
2288291408121750,ECSO group,These ads ran without a disclaimer,≤100,1
512929322542281,Sveikata Grožis ir Sėkmė,These ads ran without a disclaimer,≤100,1
104070058036388,Saulius Budinas,Klaipėdos liberalai,≤100,1
108406540640909,Axyty,These ads ran without a disclaimer,≤100,3
323864918033437,Donatas Staneika,Donatas Staneika,≤100,1
2488097587908662,GS1 Lithuania,These ads ran without a disclaimer,≤100,2
316028505828375,Talking Europe,These ads ran without a disclaimer,≤100,2
1638105616446894,North Clarity,These ads ran without a disclaimer,≤100,1
358358954344799,Prancūzų Institutas Lietuvoje / Institut Français de Lituanie,These ads ran without a disclaimer,≤100,1
784439528625293,Karolina Bel- Make up Artist,These ads ran without a disclaimer,≤100,2
298043743589859,Omaze,These ads ran without a disclaimer,≤100,1
250393681769068,INK agency,INK agency,≤100,1
106963997799445,Marijampolės sporto centras,Giedrius Šlekys,≤100,1
1675205026105177,Dainius Kepenis,Konstantinas Lotiuk,≤100,1
1381759555183525,Laurynas Kasčiūnas,Kamilė Šeraitė,≤100,1
626383667502089,Jelena Simonova RAGANA,These ads ran without a disclaimer,≤100,1
110938727353956,Aleksandras Nemunaitis,These ads ran without a disclaimer,≤100,1
289046591210590,Lietuvos pramonės profesinių sąjungų federacija,Lietuvos pramonės profesinių sąjungų federacija,≤100,1
102441578260364,Raminta Jakelaitienė,Raminta Jakelaitienė,≤100,4
2455107328042506,Vitalijus Šeršniovas,Vitalijus Sersniovas,≤100,1
1345121958925527,Kosmetologė Kamilė Guščikaitė,These ads ran without a disclaimer,≤100,2
277669373019188,Michael Walter,These ads ran without a disclaimer,≤100,1
350888674962511,European Investment Bank,These ads ran without a disclaimer,≤100,2
1536533559928939,Lituanika festivalis,These ads ran without a disclaimer,≤100,1
101166384934656,ASH Conscious Generation,These ads ran without a disclaimer,≤100,1
804083699677205,BNS Lietuva,These ads ran without a disclaimer,≤100,1
848513318630079,Hansalink.lt,These ads ran without a disclaimer,≤100,1
623948811384107,Lietuvos tradicionalistas,These ads ran without a disclaimer,≤100,2
135710726565556,Home3 Lietuva,These ads ran without a disclaimer,≤100,1
1389311998049704,Karių Teisės,Laimonas Jakas,≤100,1
1747084188857086,Lietuvos Žmogaus Teisių Asociacija,Lietuvos Žmogaus Teisių Asociacija,≤100,1
107127227696866,PUNKT,These ads ran without a disclaimer,≤100,1
104834087670511,So easy,These ads ran without a disclaimer,≤100,1
100407301794775,Tronas,These ads ran without a disclaimer,≤100,1
100368618113029,GL_Frame fotosiena,These ads ran without a disclaimer,≤100,2
100210614736404,Laisvės partijos Kauno skyrius,These ads ran without a disclaimer,≤100,1
369834103437815,Ofkand Media,These ads ran without a disclaimer,≤100,1
597618807042739,Travel 4 learning Educational Tours,These ads ran without a disclaimer,≤100,1
281904555771607,Gool Gadgets Go,These ads ran without a disclaimer,≤100,52
525025331028414,Rita Grigalienė,Ieva Girčytė,≤100,1
215158678540954,AJC Transatlantic Institute,These ads ran without a disclaimer,≤100,4
115648918465188,Panevėžio plėtros agentūra. Turizmo ir verslo informacija,These ads ran without a disclaimer,≤100,1
1798882800328461,CGTNEurope,These ads ran without a disclaimer,≤100,26
554826057990355,Arūnas Dudėnas,These ads ran without a disclaimer,≤100,4
157944390964356,High Performance Academy,These ads ran without a disclaimer,≤100,7
85925823853,Alma littera,These ads ran without a disclaimer,≤100,1
174836995886166,FACE - European Federation for Hunting and Conservation,These ads ran without a disclaimer,≤100,6
1852520761657982,4ocean,These ads ran without a disclaimer,≤100,83
636841600259170,Sam Shot,Samanta Petkutė,≤100,2
1912507918808230,Vykinto keliai,These ads ran without a disclaimer,≤100,1
247951075881161,No plastic world,These ads ran without a disclaimer,≤100,1
172355402815204,Saulės elektrinės - Reenpro,These ads ran without a disclaimer,≤100,2
190992343324,BBC News Russian,These ads ran without a disclaimer,≤100,7
114309145251327,RTI,These ads ran without a disclaimer,≤100,2
1055987464477039,Edmundas Kvederis,iš Edmundo Kvederio politinės kampanijos sąskaitos. Politinė reklama.,≤100,3
116578442339818,NATO Battlegroup Estonia,These ads ran without a disclaimer,≤100,1
191077114763431,GYVAS MIŠKAS,These ads ran without a disclaimer,≤100,7
1664959567149320,Wholesome Culture,These ads ran without a disclaimer,≤100,103
101264071597819,Justnyctophilian,These ads ran without a disclaimer,≤100,2
723655267760037,Valdas Benkunskas,Gintarė Stakėnaitė,≤100,2
421817561684092,Beauty Shift,Kauneckaite Gabija,≤100,1
135407580475866,Tavo Saulės Elektrinė,Algimantas Končius,≤100,1
101338274832535,Finance Planner,These ads ran without a disclaimer,≤100,42
104252288154424,Tingi_Pedantė,These ads ran without a disclaimer,≤100,2
216311481960,Bill Gates,These ads ran without a disclaimer,≤100,9
841230545913536,Steven Kotler,These ads ran without a disclaimer,≤100,6
1509066662653970,VšĮ ''Sporto pažanga'',These ads ran without a disclaimer,≤100,2
2144450085772571,"Lino Kojalos knyga Baltieji rūmai ir Lietuva: Bushas, Obama, Trumpas..?",These ads ran without a disclaimer,≤100,3
115911066834328,Tomas Bičiūnas,These ads ran without a disclaimer,≤100,2
101413408304749,Mkuffhgy,These ads ran without a disclaimer,≤100,1
642061125972386,Enso Projects,These ads ran without a disclaimer,≤100,2
111286783842291,Tarp Eilučių,These ads ran without a disclaimer,≤100,6
104480847627765,Renkuosi Kauno rajoną,These ads ran without a disclaimer,≤100,1
112443013495003,aurelichaa,These ads ran without a disclaimer,≤100,17
809517056066011,Reda Kneizevičienė,These ads ran without a disclaimer,≤100,1
256873951016891,Korp!Neo-Lithuania,These ads ran without a disclaimer,≤100,1
495912854236686,Vilnius Human Rights and Freedoms,Cafer Çakır,≤100,2
447916048573275,Vilniaus universiteto žygeivių klubas (VUŽK),These ads ran without a disclaimer,≤100,1
1678912519023011,UAB "Rokvesta",UAB Rokvesta,≤100,3
274008352716690,Lietuvos kriminologų asociacija,Lietuvos kriminologų asociacija,≤100,2
158714780827513,UNFPA,These ads ran without a disclaimer,≤100,4
1685332388164462,Wazifa - DUA,These ads ran without a disclaimer,≤100,1
102462758427232,T20 Italy 2021,These ads ran without a disclaimer,≤100,5
130456876990360,European Youth,These ads ran without a disclaimer,≤100,1
1412890678971219,myGwork - LGBT+ professionals,These ads ran without a disclaimer,≤100,1
258966159416,Cecilia Malmström,These ads ran without a disclaimer,≤100,1
948821991882152,Vilniaus Kraštas,These ads ran without a disclaimer,≤100,3
107213620807225,Black Night,These ads ran without a disclaimer,≤100,1
193863317737,eToro,These ads ran without a disclaimer,≤100,10
804083699677205,BNS Lietuva,BNS Lietuva,≤100,3
1604674726464247,Distilerija,These ads ran without a disclaimer,≤100,1
83311067105,GayLine.lt,Norbutas Martynas,≤100,3
1086053281589313,Hyggell,These ads ran without a disclaimer,≤100,1
348769069197286,I am booked,These ads ran without a disclaimer,≤100,2
105609181029234,STOP LGBT Propaganda Lietuva,These ads ran without a disclaimer,≤100,1
1839247572999274,Alina Batulevičienė,These ads ran without a disclaimer,≤100,6
111498606912138,Aunerga,These ads ran without a disclaimer,≤100,1
631330526898793,D.Franklin,These ads ran without a disclaimer,≤100,10
356682827758776,GGI - Gyvūnų gerovės iniciatyvos,These ads ran without a disclaimer,≤100,1
125179374733697,Big News Buzz,These ads ran without a disclaimer,≤100,5
751116421741491,Edita Tamošiūnaitė,These ads ran without a disclaimer,≤100,2
108531574142289,Opel supirkimas 1960-1996,These ads ran without a disclaimer,≤100,1
2336613579907237,Liv. Li paintings,Lisauskaite Liveta,≤100,1
852409688275953,Lietuvos gydytojų sąjunga,Adverum,≤100,1
113420072006773,Kauno menininkų namai / Kaunas Artists' House,These ads ran without a disclaimer,≤100,1
546614152178992,Mayor Pelekas Monastery,These ads ran without a disclaimer,≤100,21
1392041637729695,Asociacija LATGA,These ads ran without a disclaimer,≤100,1
607211949304752,MAXIMALIST,These ads ran without a disclaimer,≤100,2
191805487531127,Fasij  Photography,These ads ran without a disclaimer,≤100,3
362189887913523,Renshengshop,These ads ran without a disclaimer,≤100,5
151196904914893,Victor Pinchuk Foundation,These ads ran without a disclaimer,≤100,1
655055314878650,Gustuko picerija,These ads ran without a disclaimer,≤100,2
1878320149136407,Rise of Empires: Ice and Fire,These ads ran without a disclaimer,≤100,2
206075496069598,Moterų Informacijos Centras,These ads ran without a disclaimer,≤100,1
376638603087168,Save The Earth,These ads ran without a disclaimer,≤100,1
148097975226385,Party of European Socialists,Party of European Socialists,≤100,4
2305444013007903,Sunywayz,These ads ran without a disclaimer,≤100,4
168548043489985,Arvydas Anušauskas,These ads ran without a disclaimer,≤100,1
348946178902119,Veda Justinas - vedėjas/DJ Jūsų tobulam renginiui,These ads ran without a disclaimer,≤100,1
136670833106241,LTPF - Lietuvos teisėsaugos pareigūnų federacija,These ads ran without a disclaimer,≤100,1
1640910386163100,Petrašiūnų Gričiupio rinkimų apygarda,These ads ran without a disclaimer,≤100,1
112450663475943,raimamika,These ads ran without a disclaimer,≤100,1
108220837720776,draaugai,These ads ran without a disclaimer,≤100,2
287364089773,Pusku pusku,These ads ran without a disclaimer,≤100,1
232587431023557,GPAIS,UAB GPAIS,≤100,1
104726014538428,Sse business lab,These ads ran without a disclaimer,≤100,4
1006411482778121,FedEx,These ads ran without a disclaimer,≤100,1
1034090783337291,Lietuvos bankas,These ads ran without a disclaimer,≤100,6
155071645154536,Oliveras Alyvuogės,These ads ran without a disclaimer,≤100,1
226723584094106,Promaksa - naujos istorijos pradžiai,These ads ran without a disclaimer,≤100,2
2658168160864446,Krikščioniškosios kultūros institutas,These ads ran without a disclaimer,≤100,2
461846317306134,Infa.lt,These ads ran without a disclaimer,≤100,1
181924628560212,SumOfUs,These ads ran without a disclaimer,≤100,1
1029415227206193,UAB Technikos Prekyba ir Nuoma,These ads ran without a disclaimer,≤100,2
587266261407195,POLITICO Europe,These ads ran without a disclaimer,≤100,12
494440040376,World of Tanks,These ads ran without a disclaimer,≤100,1
112253280305937,loreta_permanent_makeup,These ads ran without a disclaimer,≤100,3
115281716501206,Ekonovus,These ads ran without a disclaimer,≤100,1
102769704845804,LRT Новости,These ads ran without a disclaimer,≤100,1
188972590657,Moto.pl,These ads ran without a disclaimer,≤100,21
398964350901764,ŽMONĖS Knygos,These ads ran without a disclaimer,≤100,1
141387629249536,Aušrys Macijauskas,These ads ran without a disclaimer,≤100,1
100500041463161,Nenutrink medžio,These ads ran without a disclaimer,≤100,6
327053237457211,Franchiseinfo.lt,These ads ran without a disclaimer,≤100,1
411091776132165,Love Beauty and Planet Lietuva,These ads ran without a disclaimer,≤100,7
184020688626673,Sočios meškos - gyvūnų prekių krautuvėlė,These ads ran without a disclaimer,≤100,1
70163222052,Knygų klubas,These ads ran without a disclaimer,≤100,1
102552325159491,Lady Days,These ads ran without a disclaimer,≤100,1
67014122312,U.S. Mission to NATO,These ads ran without a disclaimer,≤100,11
325747767552212,Harmoningos asmenybės namai,These ads ran without a disclaimer,≤100,1
47710652725,Goethe-Institut,These ads ran without a disclaimer,≤100,43
119380054930336,Sandrauga,Kestutis Juknis,≤100,1
812698765547398,Lietuvos dizainerių sąjunga,These ads ran without a disclaimer,≤100,1
306577192739020,4liberty.eu,These ads ran without a disclaimer,≤100,1
568337149935985,Lietuvos tautinis olimpinis komitetas,These ads ran without a disclaimer,≤100,3
1013329112167266,Invest in Estonia,These ads ran without a disclaimer,≤100,2
123910440019,Renew Europe,ALDE Group in the European Parliament.,≤100,4
383071312444681,Koučeris Daugvinas Liberis,These ads ran without a disclaimer,≤100,1
101706717960934,Tomas Krisciunas. 500 days with a Saudi Arabian prince,These ads ran without a disclaimer,≤100,1
109912607493183,Birutė Andruškaitė,Birutė Andruškaitė,≤100,3
216419471860983,Bronis Ropė,Marius Samatulskis,≤100,2
268679439899241,Klaipėdos jaunimo teatras,These ads ran without a disclaimer,≤100,1
1188955481120914,Eneloop Lietuva,These ads ran without a disclaimer,≤100,1
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100,32
112192863898711,Настроение,These ads ran without a disclaimer,≤100,2
255626678671879,SET media,Richardas Šopa,≤100,1
105924376125620,Lietuvos žmogaus teisių centras,These ads ran without a disclaimer,≤100,1
2353228501621029,sow_pro,These ads ran without a disclaimer,≤100,1
100451933698060,AdVenture Communist,These ads ran without a disclaimer,≤100,22
288293915158512,"Evaldas Švaronas - patarėjas asmeninių finansų klausimais, konsultantas",These ads ran without a disclaimer,≤100,1
485288935277265,Umarkets Russian,These ads ran without a disclaimer,≤100,4
589768637712914,Infomedis,Lietuvos miško ir žemės savininkų asociacija - LMSA,≤100,1
264954716868937,Algimantas    Matulevičius,These ads ran without a disclaimer,≤100,2
102288028148697,Jokūbas Jankauskas,Jokūbas Jankauskas,≤100,1
125379923659,Valdovų Rūmai,These ads ran without a disclaimer,≤100,1
1462157503898233,Academic Stories,These ads ran without a disclaimer,≤100,4
294067420659309,Web Summit,These ads ran without a disclaimer,≤100,3
64525551258,Guardian Weekly,These ads ran without a disclaimer,≤100,2
111231410479988,Eurovaistinė internete,These ads ran without a disclaimer,≤100,2
110294997143221,Igoris Malinauskas,Kostas Butkus,≤100,1
150527751674751,Greens/EFA in the European Parliament,These ads ran without a disclaimer,≤100,12
125791847579918,Smartdog,These ads ran without a disclaimer,≤100,3
145269432164243,Your Europe,These ads ran without a disclaimer,≤100,4
361251330947324,Advokatas Gintas Gustaitis,Gintas Gustaitis,≤100,2
549283916003834,PROБизнес,These ads ran without a disclaimer,≤100,1
158346204195032,Northtown Vilnius,These ads ran without a disclaimer,≤100,2
2038883239532798,3 Banginiai - Papildomo ugdymosi studija,These ads ran without a disclaimer,≤100,1
337139906920844,Ring Tunes,These ads ran without a disclaimer,≤100,4
324086851811284,Ingrida Venciuvienė,Ingrida Venciuvienė,≤100,2
1179605638874368,The Social Tribune,These ads ran without a disclaimer,≤100,1
1665415480386176,Radicalisation Awareness Network - RAN,These ads ran without a disclaimer,≤100,32
32769817384,Alfa.lt,These ads ran without a disclaimer,≤100,1
1010361975703113,Katalikų Tradicija,Kestutis Choromanskis,≤100,1
150036875025831,Kingaklubi.ee,These ads ran without a disclaimer,≤100,1
2426943840725199,ibsurfaces,These ads ran without a disclaimer,≤100,2
87481778254,Morphsuits,These ads ran without a disclaimer,≤100,3
108268376706018,4books,These ads ran without a disclaimer,≤100,2
1104104516366195,Neo permanent,These ads ran without a disclaimer,≤100,2
101668828198716,Voras.online,These ads ran without a disclaimer,≤100,1
175570835813637,Association for Civil Rights in Israel (ACRI),These ads ran without a disclaimer,≤100,1
104960674428877,FELPS professional,These ads ran without a disclaimer,≤100,1
1731300010443305,SOCIALDEMOKRATIJA XXI a. - atviras diskusijų klubas,Alfonsas Brazas,≤100,1
0,Instagram User 7977314334,These ads ran without a disclaimer,≤100,2
103239238221197,ATIDE natural home decor,These ads ran without a disclaimer,≤100,1
184686888592406,WORKLAND KAUNAS,These ads ran without a disclaimer,≤100,1
322343047650,Meilės kelias,These ads ran without a disclaimer,≤100,1
143022755731834,𝐈𝐬𝐥𝐚𝐦 𝐍𝐞𝐭,These ads ran without a disclaimer,≤100,42
630809920303095,Erasmus+,These ads ran without a disclaimer,≤100,4
335452913169,Respublika.lt,Respublika.lt,≤100,1
634385629960396,Teisininkų agentūra MITA,These ads ran without a disclaimer,≤100,1
1846196185665307,Eurostat,These ads ran without a disclaimer,≤100,4
335839580440114,Ask Europe,These ads ran without a disclaimer,≤100,4
499717843566343,Transekspedicija,These ads ran without a disclaimer,≤100,1
1195744787139066,WIN,Ina Venckaitė,≤100,2
592204747588011,Momentum Mozgalom,These ads ran without a disclaimer,≤100,2
102634248135638,Super Roman,These ads ran without a disclaimer,≤100,10
407396529465338,Lietuvos pramonininkų konfederacija,These ads ran without a disclaimer,≤100,1
282939891158,MINI Lietuva,These ads ran without a disclaimer,≤100,4
252792718174221,Alina Velykienė,These ads ran without a disclaimer,≤100,1
1032993700101290,Kazys Starkevičius,These ads ran without a disclaimer,≤100,1
249579035094684,Kvapų namai,These ads ran without a disclaimer,≤100,1
247274919311584,Western Union Lithuania,These ads ran without a disclaimer,≤100,1
699649027104632,DeepGreen,These ads ran without a disclaimer,≤100,8
2265840653701339,Nepartinė savivalda,These ads ran without a disclaimer,≤100,2
1087491177963859,EU vs Disinformation,These ads ran without a disclaimer,≤100,2
316394790545,Kauno miesto kamerinis teatras,These ads ran without a disclaimer,≤100,1
421441298012739,VCC verslo konferencijos • Vilniaus konferencijų centras,These ads ran without a disclaimer,≤100,2
1594911447487724,Žurnalistų etikos inspektoriaus tarnyba,Žurnalistų etikos inspektoriaus tarnyba,≤100,1
1086737698079146,Artūras Rudomanskis,Arturas Rudomanskis,≤100,1
101129298434676,Alfredas Kiškis,These ads ran without a disclaimer,≤100,1
66500373395,Eurofound,These ads ran without a disclaimer,≤100,14
100969258532290,Domas Griškevičius - Seimo narys,Malik Agamalijev,≤100,1
136670833106241,LTPF - Lietuvos teisėsaugos pareigūnų federacija,Armalis Arūnas,≤100,1
112956153580313,Three Seas Summit and Business Forum,These ads ran without a disclaimer,≤100,2
441820366636099,Zapolskiy TV,These ads ran without a disclaimer,≤100,3
1438638006164344,Fabijoniškių socialdemokratai,These ads ran without a disclaimer,≤100,2
1621184981486423,Новая газета - Балтия,These ads ran without a disclaimer,≤100,1
781943358546347,UAB Staltika,These ads ran without a disclaimer,≤100,1
102136991386392,gift_orda,These ads ran without a disclaimer,≤100,2
466643730804743,Šunų elgesio konsultantai,These ads ran without a disclaimer,≤100,2
63563473556,Gazeta Wyborcza,These ads ran without a disclaimer,≤100,35
2326630207423522,anya_volchik,These ads ran without a disclaimer,≤100,7
766750806738886,SHE Community Global,These ads ran without a disclaimer,≤100,2
1849341035384044,Karjerais.lt,These ads ran without a disclaimer,≤100,2
139406752764251,Starkaus & Radzevičiaus kelionės,These ads ran without a disclaimer,≤100,1
137410079645823,Instituto Europeo de Psicología Positiva - IEPP,These ads ran without a disclaimer,≤100,8
208619589270223,Nextory,These ads ran without a disclaimer,≤100,1
385491438561265,TGS BALTIC,Aira Buskute,≤100,3
113232253412434,The GaZette Media,These ads ran without a disclaimer,≤100,1
2638600339502291,Regidor MARIO PEREZ,These ads ran without a disclaimer,≤100,6
268546866592090,Sigitas Šliažas,These ads ran without a disclaimer,≤100,1
102464258242733,"Europeans, help Belarus",These ads ran without a disclaimer,≤100,5
512374155442078,DRH Lindersvold,These ads ran without a disclaimer,≤100,1
249286815098145,Kauno kino centras Romuva,These ads ran without a disclaimer,≤100,1
109225690662497,vidurnaktys,These ads ran without a disclaimer,≤100,2
2191933467738825,Dare to be Grey,These ads ran without a disclaimer,≤100,3
19746387261,Humane Society International,These ads ran without a disclaimer,≤100,10
764742630231833,"Ekspozicijų centras, UAB - parodos Kaune",These ads ran without a disclaimer,≤100,1
1420129598280317,The Good Lobby,These ads ran without a disclaimer,≤100,8
1875801402634332,Best Design Crowdfunding Projects,These ads ran without a disclaimer,≤100,5
0,Instagram User 2461913078,These ads ran without a disclaimer,≤100,1
464008360648300,European IPF and Related Disorders Federation,These ads ran without a disclaimer,≤100,2
688535344601161,Prisijungusi Lietuva,These ads ran without a disclaimer,≤100,1
1031508216955083,Samurai Hamster,These ads ran without a disclaimer,≤100,2
113859740461699,Ar to reikia?,These ads ran without a disclaimer,≤100,1
557368648087077,Baiba Rubesa,These ads ran without a disclaimer,≤100,1
771947142920359,IReader,These ads ran without a disclaimer,≤100,90
114906617305308,BG Porsche fandom,These ads ran without a disclaimer,≤100,1
1635736753328236,Fortrade Online Trading,These ads ran without a disclaimer,≤100,18
899764743387469,Mindaugas Navickas United Traders Lietuva,These ads ran without a disclaimer,≤100,1
772862359443418,Sūduvos gidas,These ads ran without a disclaimer,≤100,2
537610093327481,Draudimo Paslaugos,These ads ran without a disclaimer,≤100,1
161164937831,Women's Forum for the Economy & Society,These ads ran without a disclaimer,≤100,2
110186943719321,tripdontslip1,These ads ran without a disclaimer,≤100,2
100703858025925,Fat CUBE,These ads ran without a disclaimer,≤100,2
